# Generated at 2022-02-21 02:17:33 (13:00) by AQUARIUS Time-Series 21.2.103.0,,,,,
# UTC+12,,,,,
# Period Selected: Entire Record,,,,,
#,,,,,
# Comment: ,,,,,
# Description: ,,,,,
# ReportTitle: Hawea Basin GroundWater Level Daily Average,,,,,
# 2dcb41ab-e1f4-4614-a7ef-d379e1de7874 Groundwater Level.Master@G40/0367: Mean (1 Day),,,,,
# 1b4aff6c-d064-4f82-9970-134fe9dffec4 Groundwater Level.Master@G40/0415: Mean (1 Day),,,,,
# 4b884857-5331-43aa-8425-4614eec9f817 Groundwater Level.Master@G40/0416: Mean (1 Day),,,,,
# 80c9bf64-0896-469b-98e7-6a058a322be2 Groundwater Level.Master@G40/0041: Mean (1 Day),,,,,
# 896afa81-55b8-4f33-99fe-8c104796b357 Groundwater Level.Master@G40/0366: Mean (1 Day),,,,,
#,,,,,
# CSV data starts at line 16,,,,,
#,,,,,
TimeStamp,Groundwater Level@G40/0367,Groundwater Level@G40/0415,Groundwater Level@G40/0416,Groundwater Level@G40/0041,Groundwater Level@G40/0366
10/05/2017 0:00,319.8195,,,321.5644514,271.9332865
11/05/2017 0:00,319.8210174,,,321.5466042,271.9370156
12/05/2017 0:00,319.8127448,,,321.539842,271.9419688
13/05/2017 0:00,319.8051563,,,321.5779184,271.9507917
14/05/2017 0:00,319.7994774,,,321.5180694,271.9463229
15/05/2017 0:00,319.7946823,,,321.5822535,271.9539531
16/05/2017 0:00,319.7909514,,,321.6966198,271.9808021
17/05/2017 0:00,319.7899045,,,321.7173472,271.9998646
18/05/2017 0:00,319.7846198,,,321.5752292,271.9867656
19/05/2017 0:00,319.7796441,,,321.4427188,271.9678802
20/05/2017 0:00,319.7693854,,,321.3100486,271.935151
21/05/2017 0:00,319.7583785,,,321.3524167,271.9272083
22/05/2017 0:00,319.7535938,,,321.4455833,271.9421198
23/05/2017 0:00,319.751533,,,321.5116233,271.9649948
24/05/2017 0:00,319.7426701,,,321.5325156,271.9746198
25/05/2017 0:00,319.7368889,,,321.540026,271.9813021
26/05/2017 0:00,319.7320642,,,321.5188212,271.985625
27/05/2017 0:00,319.7242465,,,321.3533646,271.9610677
28/05/2017 0:00,319.7165625,,,321.2644323,271.9379427
29/05/2017 0:00,319.7104115,,,321.3459653,271.9450781
30/05/2017 0:00,319.7049045,,,321.401349,271.9620417
31/05/2017 0:00,319.6967483,,,321.4093073,271.9695573
1/06/2017 0:00,319.6887413,,,321.341592,271.9646146
2/06/2017 0:00,319.6809063,,,321.2774375,271.9561458
3/06/2017 0:00,319.6747969,,,321.1845451,271.941694
4/06/2017 0:00,319.6661181,,,321.1294219,
5/06/2017 0:00,319.6583837,,,321.1445208,
6/06/2017 0:00,319.651,,,321.2781406,
7/06/2017 0:00,319.6421007,,,321.4593524,
8/06/2017 0:00,319.6336267,,,321.5257882,
9/06/2017 0:00,319.62775,,,321.3980069,
10/06/2017 0:00,319.6186337,,,321.2181372,
11/06/2017 0:00,319.6100017,,,321.1876927,
12/06/2017 0:00,319.604191,,,321.4216771,
13/06/2017 0:00,319.597217,,,321.5441337,
14/06/2017 0:00,319.5840069,,,321.6388212,
15/06/2017 0:00,319.5763715,,,321.4745399,
16/06/2017 0:00,319.5660938,,,321.4965851,
17/06/2017 0:00,319.5563073,,,321.2404965,
18/06/2017 0:00,319.5488385,,,320.9969601,
19/06/2017 0:00,319.5392517,,,320.8701181,
20/06/2017 0:00,319.5306302,,,320.7920538,
21/06/2017 0:00,319.5220382,,,320.7376024,
22/06/2017 0:00,319.5099323,,,320.6951198,
23/06/2017 0:00,319.5031424,,,320.6621962,
24/06/2017 0:00,319.4963003,,,320.6359375,
25/06/2017 0:00,319.4850799,,,320.6386563,
26/06/2017 0:00,319.4747587,,,320.8201354,
27/06/2017 0:00,319.4643142,,,320.9869219,
28/06/2017 0:00,319.453658,,,321.069092,
29/06/2017 0:00,319.443974,,,321.1091563,
30/06/2017 0:00,319.4363507,,,321.1028038,
1/07/2017 0:00,319.4269549,,,320.8536667,
2/07/2017 0:00,319.4186163,,,320.739717,
3/07/2017 0:00,319.4093993,,,320.8468594,
4/07/2017 0:00,319.3991163,,,320.9009271,
5/07/2017 0:00,319.3887865,,,320.9221788,
6/07/2017 0:00,319.380092,,,320.9284983,
7/07/2017 0:00,319.3706441,,,320.9104427,
8/07/2017 0:00,319.3614566,,,320.7232465,
9/07/2017 0:00,319.3520139,,,320.6345868,
10/07/2017 0:00,319.3414253,,,320.7926806,
11/07/2017 0:00,319.3316215,,,320.940099,
12/07/2017 0:00,319.3199531,,,321.0181094,
13/07/2017 0:00,319.3102135,,,321.2007934,
14/07/2017 0:00,319.3008507,,,321.2875017,
15/07/2017 0:00,319.2912153,,,321.0918837,
16/07/2017 0:00,319.2828594,,,320.9311892,
17/07/2017 0:00,319.2722118,,,320.8130208,
18/07/2017 0:00,319.2629028,,,320.7505677,
19/07/2017 0:00,319.2551493,,,320.7137778,
20/07/2017 0:00,319.2470868,,,320.6888316,
21/07/2017 0:00,319.2372552,,,320.6439288,
22/07/2017 0:00,319.2252274,,,320.5389271,
23/07/2017 0:00,319.2179844,,,320.496776,
24/07/2017 0:00,319.2098976,,,320.5875573,
25/07/2017 0:00,319.1999722,,,320.6278316,
26/07/2017 0:00,319.1909427,,,320.6432743,
27/07/2017 0:00,319.1801597,,,320.714658,
28/07/2017 0:00,319.168809,,,320.9027813,
29/07/2017 0:00,319.1587049,,,320.7570868,
30/07/2017 0:00,319.1498073,,,320.6524809,
31/07/2017 0:00,319.1413351,,,320.7080677,
1/08/2017 0:00,319.1308403,,,320.7395486,272.0028402
2/08/2017 0:00,319.1213611,,,320.7510781,272.0002882
3/08/2017 0:00,319.1115226,,,320.7546441,271.9956059
4/08/2017 0:00,319.1019965,,,320.745651,271.9903333
5/08/2017 0:00,319.093375,,,320.625724,271.9724323
6/08/2017 0:00,319.0858142,,,320.5609878,271.9733247
7/08/2017 0:00,319.0753177,,,320.6455972,272.0465017
8/08/2017 0:00,319.0670608,,,320.7004774,272.0389809
9/08/2017 0:00,319.0586076,,,320.7229063,272.037276
10/08/2017 0:00,319.049934,,,320.7096858,272.0388021
11/08/2017 0:00,319.0404253,,,320.5688333,272.0233924
12/08/2017 0:00,319.0314323,,,320.4502413,272.0074288
13/08/2017 0:00,319.0216094,,,320.3914253,272.0004566
14/08/2017 0:00,319.0132951,,,320.4949566,272.0086146
15/08/2017 0:00,319.0050365,,,320.6271597,272.0315087
16/08/2017 0:00,318.9968646,,,320.7086736,272.0444601
17/08/2017 0:00,318.9886736,,,320.8367431,272.1728194
18/08/2017 0:00,318.9806858,,,320.8293594,272.2794497
19/08/2017 0:00,318.9731128,,,320.6221979,272.2248611
20/08/2017 0:00,318.9651128,,,320.5304635,272.1990104
21/08/2017 0:00,318.9565694,,,320.628066,272.1941042
22/08/2017 0:00,318.9485451,,,320.7064722,272.1922882
23/08/2017 0:00,318.9405816,,,320.6677951,272.1753819
24/08/2017 0:00,318.9325295,,,320.746934,272.169349
25/08/2017 0:00,318.9249792,,,320.7871528,272.1624253
26/08/2017 0:00,318.9179809,,,320.7483194,272.1481094
27/08/2017 0:00,318.9116007,,,320.7040625,272.1309497
28/08/2017 0:00,318.9046007,,,320.6896076,272.1229583
29/08/2017 0:00,318.8971285,,,320.6587951,272.1127448
30/08/2017 0:00,318.8907101,,,320.5498889,272.0940052
31/08/2017 0:00,318.8836476,,,320.489276,272.0763003
1/09/2017 0:00,318.8774948,,,320.4566788,272.060625
2/09/2017 0:00,318.8717031,,,320.4364219,272.0468194
3/09/2017 0:00,318.8667014,,,320.4221597,272.0328507
4/09/2017 0:00,318.8610208,,,320.4476684,272.0203733
5/09/2017 0:00,318.8559705,,,320.5250573,272.0186146
6/09/2017 0:00,318.8498108,,,320.454125,272.0074219
7/09/2017 0:00,318.8447969,,,320.4226146,272.0018229
8/09/2017 0:00,318.8398854,,,320.4084931,271.9950208
9/09/2017 0:00,318.8349878,,,320.4024913,271.9903524
10/09/2017 0:00,318.8291042,,,320.400217,271.9839566
11/09/2017 0:00,318.8237066,,,320.4244201,271.9744182
12/09/2017 0:00,318.8189358,,,320.4739809,
13/09/2017 0:00,318.8141163,,,320.4258351,
14/09/2017 0:00,318.8087031,,,320.4072153,
15/09/2017 0:00,318.8042083,,,320.4015087,
16/09/2017 0:00,318.798033,,,320.4016337,
17/09/2017 0:00,318.7945938,,,320.4095608,
18/09/2017 0:00,318.7882552,,,320.4211615,
19/09/2017 0:00,318.7835972,,,320.4362101,
20/09/2017 0:00,318.7791024,,,320.4540712,
21/09/2017 0:00,318.7744566,,,320.4729965,
22/09/2017 0:00,318.7702535,,,320.4924844,
23/09/2017 0:00,318.7656788,,,320.512283,
24/09/2017 0:00,318.7600087,,,320.5325903,
25/09/2017 0:00,318.7548438,,,320.5542691,
26/09/2017 0:00,318.7484392,,,320.5747795,
27/09/2017 0:00,318.7435399,,,320.5938316,
28/09/2017 0:00,318.7400313,,,320.6109236,
29/09/2017 0:00,318.7342639,,,320.6236719,
30/09/2017 0:00,318.7294983,,,320.6336372,
1/10/2017 0:00,318.723974,,,320.6437517,
2/10/2017 0:00,318.7173628,,,320.6486684,
3/10/2017 0:00,318.7118194,,,320.6495,272.0928034
4/10/2017 0:00,318.7072257,,,320.6521128,272.0753889
5/10/2017 0:00,318.7017118,,,320.6542188,272.0493976
6/10/2017 0:00,318.6963385,,,320.6591701,272.0134913
7/10/2017 0:00,318.6911667,,,320.6741406,271.9981285
8/10/2017 0:00,318.685842,,,320.699658,271.9679688
9/10/2017 0:00,318.6802222,,,320.7283559,271.9284878
10/10/2017 0:00,318.6749253,,,320.7671597,271.9264497
11/10/2017 0:00,318.6694583,,,320.8557205,271.9340017
12/10/2017 0:00,318.6651806,,,320.9578021,271.9218247
13/10/2017 0:00,318.6601823,,,320.9906059,271.9035122
14/10/2017 0:00,318.6541285,,,320.8746302,271.8646788
15/10/2017 0:00,318.6495417,,,320.8265243,271.8452535
16/10/2017 0:00,318.6440434,,,320.8070799,271.8321615
17/10/2017 0:00,318.6389323,,,320.8045799,271.8172431
18/10/2017 0:00,318.6339601,,,320.8086649,271.7931024
19/10/2017 0:00,318.6295226,,,320.8173785,271.7781563
20/10/2017 0:00,318.6251771,,,320.8274549,271.7515226
21/10/2017 0:00,318.6205955,,,320.838566,271.7281806
22/10/2017 0:00,318.6157257,,,320.8474253,271.7281979
23/10/2017 0:00,318.6106389,,,320.8565712,271.7177483
24/10/2017 0:00,318.6058785,,,320.8612309,271.7131354
25/10/2017 0:00,318.601342,,,320.891066,271.7007205
26/10/2017 0:00,318.5970903,,,320.9732813,271.709309
27/10/2017 0:00,318.593309,,,321.0844757,271.7007986
28/10/2017 0:00,318.5898264,,,321.1408247,271.6966233
29/10/2017 0:00,318.5853646,,,321.1723715,271.688059
30/10/2017 0:00,318.5808472,,,321.2046146,271.6830399
31/10/2017 0:00,318.5771007,,,321.2719757,271.6925122
1/11/2017 0:00,318.5736059,,,321.3112344,271.7008767
2/11/2017 0:00,318.5704323,327.0538529,321.9521375,321.3246337,271.6807188
3/11/2017 0:00,318.567309,327.0639705,321.8723125,321.1848247,271.6555313
4/11/2017 0:00,318.5652969,327.0893247,321.8344722,321.1576545,271.6457569
5/11/2017 0:00,318.5642604,327.1145764,321.8835712,321.2563194,271.6605208
6/11/2017 0:00,318.5662951,327.131467,321.9175573,321.2616163,271.6850521
7/11/2017 0:00,318.5735694,327.1677431,321.957033,321.3264896,271.6988281
8/11/2017 0:00,318.579842,327.1741267,321.9973993,321.3694878,271.7513872
9/11/2017 0:00,318.5886979,327.1973906,321.9945434,321.342849,271.8170972
10/11/2017 0:00,318.5960434,327.2126354,321.9498438,321.3392656,271.8216406
11/11/2017 0:00,318.6031736,327.2348177,321.9463177,321.3524236,271.8183837
12/11/2017 0:00,318.6093247,327.2527813,321.947375,321.3545851,271.797224
13/11/2017 0:00,318.6151545,327.266816,321.9481406,321.3390469,271.7446858
14/11/2017 0:00,318.6209271,327.276434,321.9945608,321.3713021,271.7227795
15/11/2017 0:00,318.6251285,327.2863802,322.0291337,321.4004757,271.6963819
16/11/2017 0:00,318.6295191,327.303651,322.0610417,321.4485139,271.6814792
17/11/2017 0:00,318.635375,327.3117691,322.098559,321.4698889,271.690342
18/11/2017 0:00,318.6479497,327.3080833,322.0882361,321.451283,271.6692309
19/11/2017 0:00,318.6572535,327.3160295,322.0986007,321.4696128,271.6483559
20/11/2017 0:00,318.6604219,327.3247865,322.1115885,321.4739878,271.6894878
21/11/2017 0:00,318.6631806,327.332809,322.1048194,321.4651441,271.7877361
22/11/2017 0:00,318.6647014,327.3360069,322.1041215,321.4634323,271.7705747
23/11/2017 0:00,318.6652917,327.3466476,322.1065347,321.4646424,271.7515139
24/11/2017 0:00,318.6657396,327.3541458,322.1140885,321.4724375,271.6836476
25/11/2017 0:00,318.6673646,327.3617222,322.1290313,321.4902344,271.7198941
26/11/2017 0:00,318.6684132,327.3855608,322.1436233,321.5026493,271.7852622
27/11/2017 0:00,318.6718941,327.4132552,322.1552934,321.5115955,271.7922205
28/11/2017 0:00,318.6771042,327.4381233,322.1691823,321.5206389,271.788783
29/11/2017 0:00,318.6821424,327.4651528,322.1816615,321.5279097,271.7775469
30/11/2017 0:00,318.685717,327.479441,322.1863073,321.5314132,271.7924149
1/12/2017 0:00,318.6893628,327.4774826,322.1896285,321.5332292,271.8295017
2/12/2017 0:00,318.6931372,327.4897917,322.162599,321.4785694,271.8127413
3/12/2017 0:00,318.6961858,327.4976059,322.2107813,321.5943889,271.8090469
4/12/2017 0:00,318.6987691,327.5001007,322.314776,321.7206667,271.777375
5/12/2017 0:00,318.7016962,327.5019809,322.4613385,321.9298767,271.7888889
6/12/2017 0:00,318.7045139,327.499191,322.6626979,322.1642517,271.8158073
7/12/2017 0:00,318.7070226,327.5000243,322.7835035,322.2728715,271.7829358
8/12/2017 0:00,318.7101146,327.5031528,322.8454497,322.3218333,271.875849
9/12/2017 0:00,318.7141285,327.506684,322.7492274,322.1247986,271.8816493
10/12/2017 0:00,318.7166389,327.5060799,322.530441,321.8505156,271.8391875
11/12/2017 0:00,318.7184167,327.514408,322.3958385,321.72125,271.8057309
12/12/2017 0:00,318.7197292,327.5176875,322.3242552,321.6568628,271.7755799
13/12/2017 0:00,318.7218264,327.5339531,322.2868733,321.6268472,271.6676997
14/12/2017 0:00,318.725816,327.5414861,322.2633438,321.6072587,271.7144184
15/12/2017 0:00,318.7297951,327.5422587,322.2452813,321.5914688,271.7977969
16/12/2017 0:00,318.7342344,327.5252674,322.210651,321.5309566,271.8016701
17/12/2017 0:00,318.7386406,327.5241979,322.1132153,321.4109549,271.7855625
18/12/2017 0:00,318.7434583,327.519592,322.0625191,321.364691,271.7739385
19/12/2017 0:00,318.7478021,327.5229566,322.0347135,321.3381528,
20/12/2017 0:00,318.7503993,327.5056701,322.0186649,321.3403889,
21/12/2017 0:00,318.7535191,327.4993993,322.0770608,321.4358351,
22/12/2017 0:00,318.7566198,327.4887361,322.1822517,321.595908,271.7776739
23/12/2017 0:00,318.7593837,327.4993663,322.0875365,321.3672691,271.7589722
24/12/2017 0:00,318.7632882,327.5069514,321.9293108,321.1898212,271.7326337
25/12/2017 0:00,318.7695538,327.513809,321.8463889,321.1052622,271.7125972
26/12/2017 0:00,318.7746979,327.5020469,321.819691,321.110401,271.702283
27/12/2017 0:00,318.7828872,327.4971128,321.8386632,321.1287847,271.666184
28/12/2017 0:00,318.7944948,327.4985868,321.8432378,321.1679028,271.6585781
29/12/2017 0:00,318.8063229,327.4819531,321.8931406,321.2120642,271.6842431
30/12/2017 0:00,318.8184757,327.4803438,321.866408,321.1649774,271.6664653
31/12/2017 0:00,318.8264444,327.4753003,321.7997969,321.0747813,271.6437552
1/01/2018 0:00,318.8329531,327.4579149,321.7553941,321.031191,271.6339618
2/01/2018 0:00,318.8387378,327.452125,321.8276736,321.1864149,271.6611059
3/01/2018 0:00,318.8451528,327.4490451,321.8947778,321.2211354,271.6567708
4/01/2018 0:00,318.8511337,327.4528299,321.8401111,321.1270816,271.6254844
5/01/2018 0:00,318.8583316,327.4510417,321.7991285,321.0912726,271.6058351
6/01/2018 0:00,318.8651927,327.4301701,321.8388872,321.1597326,271.6037378
7/01/2018 0:00,318.8730625,327.4223681,321.8966233,321.2606285,271.6392691
8/01/2018 0:00,318.8841944,327.4116389,321.8927986,321.1908958,271.6097257
9/01/2018 0:00,318.8970069,327.4093247,321.8337517,321.1349479,271.5229635
10/01/2018 0:00,318.9075694,327.4056059,321.8372865,321.1649722,271.5577431
11/01/2018 0:00,318.9162118,327.4186701,321.9012205,321.2484757,271.5785816
12/01/2018 0:00,318.9240139,327.4265608,321.9152274,321.2463698,271.5739965
13/01/2018 0:00,318.930434,327.4366424,321.8639149,321.1702222,271.5510781
14/01/2018 0:00,318.9365486,327.4288351,321.8299219,321.1348281,271.5434757
15/01/2018 0:00,318.9438021,327.4045729,321.8117153,321.116349,271.5343472
16/01/2018 0:00,318.9503715,327.3933056,321.8050156,321.114099,271.5308316
17/01/2018 0:00,318.9580382,327.3950451,321.8865938,321.2587031,271.536125
18/01/2018 0:00,318.9642118,327.394467,321.9832309,321.3607309,271.4957795
19/01/2018 0:00,318.9687587,327.395941,322.0195,321.3921597,271.5896545
20/01/2018 0:00,318.9722413,327.3962101,322.040717,321.4113264,271.6283281
21/01/2018 0:00,318.9737413,327.3971563,322.0597431,321.4322431,271.6433785
22/01/2018 0:00,318.9767274,327.4031163,321.9897274,321.2941302,271.6173073
23/01/2018 0:00,318.987092,327.4052882,321.9164583,321.2295556,271.4933507
24/01/2018 0:00,318.9940278,327.3987778,321.921474,321.2548438,271.4667066
25/01/2018 0:00,318.9971389,327.3860347,321.9538403,321.2930972,271.4647743
26/01/2018 0:00,319.001658,327.3797917,321.9127969,321.2294705,271.4656545
27/01/2018 0:00,319.0084722,327.3842483,321.8765451,321.1748524,271.4140694
28/01/2018 0:00,319.0135903,327.3856215,321.8019601,321.0794896,271.4041042
29/01/2018 0:00,319.019342,327.3820694,321.7832101,321.0833785,271.388441
30/01/2018 0:00,319.0258594,327.3809705,321.7719757,321.0653021,271.3705799
31/01/2018 0:00,319.0336649,327.410875,321.7826563,321.0953542,271.3745712
1/02/2018 0:00,319.0420399,327.4366493,321.8040451,321.0926806,271.4418194
2/02/2018 0:00,319.047092,327.4417622,321.7632552,321.0374375,271.6682361
3/02/2018 0:00,319.0529948,327.4702326,321.7828715,321.0762639,271.7334427
4/02/2018 0:00,319.0596302,327.5129497,321.7952639,321.0580903,271.7441701
5/02/2018 0:00,319.0663941,327.5531927,321.7847708,321.0360399,271.6764531
6/02/2018 0:00,319.0672934,327.5672205,321.8192483,321.1105104,271.6260938
7/02/2018 0:00,319.0694653,327.5840677,321.8533681,321.1018663,271.5965295
8/02/2018 0:00,319.0735313,327.6118924,321.818474,321.0614097,271.5855399
9/02/2018 0:00,319.0823038,327.6434045,321.8302517,321.0825747,271.5488576
10/02/2018 0:00,319.0914583,327.6674115,321.9064358,321.1917517,271.5806267
11/02/2018 0:00,319.1033576,327.6944497,321.9620972,321.2357517,271.7692917
12/02/2018 0:00,319.1177847,327.7110451,321.9398385,321.193408,271.7837795
13/02/2018 0:00,319.129941,327.7213264,322.0710052,321.4048715,271.7836476
14/02/2018 0:00,319.1409358,327.7357396,322.067658,321.3263177,271.7655955
15/02/2018 0:00,319.1514653,327.7598403,322.0395052,321.2797153,271.7361736
16/02/2018 0:00,319.1609323,327.7849809,321.9957014,321.2147396,271.7193229
17/02/2018 0:00,319.1686111,327.8035694,321.9675538,321.1833021,271.7086736
18/02/2018 0:00,319.1740087,327.8196615,321.9281441,321.120434,271.6247552
19/02/2018 0:00,319.1839653,327.8374028,321.911309,321.1200486,271.6527448
20/02/2018 0:00,319.1940799,327.8559844,321.9176094,321.1255608,271.6173125
21/02/2018 0:00,319.2010313,327.8725729,321.9167118,321.1248299,271.5087326
22/02/2018 0:00,319.2047726,327.8921042,321.9096771,321.1169479,271.5165625
23/02/2018 0:00,319.2078941,327.9154792,321.906842,321.1110104,271.5248507
24/02/2018 0:00,319.2103403,327.9411441,321.9074392,321.1076806,271.528434
25/02/2018 0:00,319.2139948,327.9779323,321.9152917,321.1101788,271.5350278
26/02/2018 0:00,319.2096892,327.9770851,321.9099271,321.1051823,271.5495139
27/02/2018 0:00,319.2119358,328.0045174,321.9152899,321.1097483,271.574875
28/02/2018 0:00,319.2151458,328.039125,321.9260903,321.1196302,271.5944149
1/03/2018 0:00,319.2166927,328.0705,321.9365833,321.1284566,271.6033559
2/03/2018 0:00,319.2178038,328.0966372,321.9467552,321.136441,271.5915955
3/03/2018 0:00,319.2183559,328.1272014,321.9578872,321.1462882,271.5388976
4/03/2018 0:00,319.2191597,328.1617153,321.9714705,321.1571441,271.5269948
5/03/2018 0:00,319.217283,328.1954792,321.9840868,321.1679184,271.5672708
6/03/2018 0:00,319.2155139,328.2288819,321.9975521,321.1773976,271.5869132
7/03/2018 0:00,319.2141111,328.2661615,322.0118733,321.1872257,271.588151
8/03/2018 0:00,319.2131285,328.3087205,322.0333177,321.2117326,271.5782413
9/03/2018 0:00,319.2086233,328.3416997,322.0510538,321.2205816,271.5792205
10/03/2018 0:00,319.2059826,328.3814549,322.0824566,321.2687101,271.6298194
11/03/2018 0:00,319.2040139,328.4299427,322.1437396,321.3333368,271.7272118
12/03/2018 0:00,319.2057066,328.4772847,322.1815208,321.3528802,271.7464392
13/03/2018 0:00,319.2031615,328.5040035,322.2100486,321.3852222,271.7428438
14/03/2018 0:00,319.1953229,328.5178976,322.2807691,321.4958351,271.7544878
15/03/2018 0:00,319.1932691,328.5504757,322.3575278,321.558967,271.7637517
16/03/2018 0:00,319.187941,328.556434,322.3233507,321.4811042,271.6877083
17/03/2018 0:00,319.1774358,328.5425521,322.2974479,321.4790347,271.5156406
18/03/2018 0:00,319.1712795,328.5577309,322.3854774,321.6165226,271.500191
19/03/2018 0:00,319.1690573,328.5811892,322.5153837,321.7966493,271.5417708
20/03/2018 0:00,319.1643524,328.5942882,322.6355851,321.9398802,271.5723038
21/03/2018 0:00,319.1612118,328.6084219,322.7494184,322.047434,271.6138472
22/03/2018 0:00,319.1567153,328.6159358,322.7309045,321.979816,271.6707691
23/03/2018 0:00,319.1559097,328.6330712,322.6078316,321.8074323,271.6857326
24/03/2018 0:00,319.1565347,328.6558542,322.5359722,321.7310781,271.6927292
25/03/2018 0:00,319.1543194,328.6757969,322.494566,321.6889878,271.6993646
26/03/2018 0:00,319.1516458,328.6937344,322.4661059,321.6594375,271.6952622
27/03/2018 0:00,319.151191,328.7120243,322.4510903,321.6430208,271.6972986
28/03/2018 0:00,319.1456823,328.7102882,322.4862483,321.7194826,271.7229132
29/03/2018 0:00,319.1432309,328.7256163,322.4410243,321.6030799,271.7383576
30/03/2018 0:00,319.1419601,328.7468628,322.3453733,321.4973941,271.7355035
31/03/2018 0:00,319.1404983,328.7644653,322.297842,321.4491024,271.7353438
1/04/2018 0:00,319.134434,328.7609167,322.2622674,321.4171528,271.733901
2/04/2018 0:00,319.1336007,328.7833941,322.2457031,321.4004167,271.7299514
3/04/2018 0:00,319.1308299,328.7896684,322.233349,321.3885486,271.7275399
4/04/2018 0:00,319.1287222,328.8004965,322.2433125,321.4265451,271.7319635
5/04/2018 0:00,319.1236181,328.7948733,322.3706563,321.6438958,271.7828073
6/04/2018 0:00,319.1217569,328.8098299,322.5672726,321.8748941,271.8545955
7/04/2018 0:00,319.1176649,328.8030035,322.5463073,321.7631302,271.7925486
8/04/2018 0:00,319.1172778,328.819566,322.4881406,321.7000903,271.7793681
9/04/2018 0:00,319.1153854,328.8255486,322.5238576,321.7667951,271.7744531
10/04/2018 0:00,319.1134288,328.8275538,322.6403628,321.9671285,271.7981875
11/04/2018 0:00,319.1098472,328.8217066,322.8314045,322.2088229,271.8380122
12/04/2018 0:00,319.1118194,328.8420399,323.0199792,322.4231493,271.8813281
13/04/2018 0:00,319.107434,328.82325,323.1187014,322.5010104,271.9061736
14/04/2018 0:00,319.1055885,328.8131424,323.0766319,322.4136042,271.8998698
15/04/2018 0:00,319.107842,328.8242222,323.0447951,322.3791493,271.8925799
16/04/2018 0:00,319.1070469,328.8159444,323.0195868,322.3328299,271.897934
17/04/2018 0:00,319.1053333,328.8028802,322.8224479,322.0443576,271.8764184
18/04/2018 0:00,319.101908,328.782533,322.5546424,321.7373785,271.8493264
19/04/2018 0:00,319.1018299,328.7867986,322.3939792,321.5788021,271.8363056
20/04/2018 0:00,319.1026024,328.7970521,322.3070451,321.4946233,271.8324896
21/04/2018 0:00,319.1000382,328.7919063,322.2515104,321.4420885,271.8316545
22/04/2018 0:00,319.0951302,328.7665087,322.2114861,321.4172465,271.8264306
23/04/2018 0:00,319.0953958,328.771125,322.302191,321.5909983,271.8449774
24/04/2018 0:00,319.0951563,328.7750781,322.4101302,321.7206753,271.8661684
25/04/2018 0:00,319.0935191,328.7667465,322.5089444,321.8461823,271.8830017
26/04/2018 0:00,319.0921215,328.7625521,322.6199132,321.9841441,271.902934
27/04/2018 0:00,319.0936354,328.7672396,322.6881667,322.0274497,271.9159826
28/04/2018 0:00,319.0918819,328.7488281,322.5588038,321.8137222,271.8893108
29/04/2018 0:00,319.094191,328.7521667,322.4448681,321.6741823,271.8870521
30/04/2018 0:00,319.0953646,328.7495885,322.3069844,321.5056892,271.8746806
1/05/2018 0:00,319.0964635,328.7506458,322.2326979,321.4453837,271.8671441
2/05/2018 0:00,319.0940347,328.7399948,322.2193889,321.4481563,271.8624375
3/05/2018 0:00,319.0938003,328.7420503,322.2146701,321.4549549,271.8582743
4/05/2018 0:00,319.0942049,328.7503108,322.2981632,321.5806806,271.8740729
5/05/2018 0:00,319.0976111,328.7707951,322.3454288,321.623566,271.8810573
6/05/2018 0:00,319.0979219,328.7722986,322.2998212,321.532184,271.8718802
7/05/2018 0:00,319.0980226,328.77175,322.2729826,321.5249306,271.8709028
8/05/2018 0:00,319.0987587,328.7742014,322.3594184,321.6537083,271.8931111
9/05/2018 0:00,319.095533,328.7545521,322.4050573,321.6942292,271.9068281
10/05/2018 0:00,319.0980625,328.7671858,322.4919844,321.7989653,271.9315104
11/05/2018 0:00,319.1025694,328.787349,322.4330469,321.6755608,271.9262969
12/05/2018 0:00,319.0992552,328.7718594,322.3751806,321.6182847,271.9247535
13/05/2018 0:00,319.1018385,328.7869045,322.3521927,321.6028976,271.9351024
14/05/2018 0:00,319.1016927,328.7929271,322.4127587,321.7133472,271.9508212
15/05/2018 0:00,319.1054566,328.8125851,322.5731979,321.9355729,271.9870538
16/05/2018 0:00,319.1089462,328.8242448,322.699783,322.0565573,272.0175851
17/05/2018 0:00,319.1095556,328.8243229,322.737349,322.0589253,272.0282552
18/05/2018 0:00,319.1100503,328.8224896,322.6479497,321.9421667,272.0082899
19/05/2018 0:00,319.1123438,328.8276858,322.724375,322.0687587,272.0241128
20/05/2018 0:00,319.1155208,328.836625,322.7459236,322.054342,272.0284931
21/05/2018 0:00,319.1133142,328.8124653,322.6447205,321.9098611,272.0108698
22/05/2018 0:00,319.1203958,328.8343802,322.5243663,321.7586337,272.0921771
23/05/2018 0:00,319.1183941,328.8064757,322.4486146,321.6627951,272.4102101
24/05/2018 0:00,319.1245434,328.8241059,322.3372847,321.5271684,272.2879983
25/05/2018 0:00,319.121849,328.8001667,322.3104028,321.5561597,272.1978021
26/05/2018 0:00,319.1236979,328.8081389,322.414967,321.6941892,272.1615295
27/05/2018 0:00,319.123158,328.8023663,322.3824497,321.621934,272.1230469
28/05/2018 0:00,319.1219167,328.7966007,322.4426337,321.7622431,272.1042378
