name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
FROM_RECHARGE,6,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,6,4,0.0,3500.0,1100.0,33780.375,3119.7043,36.53795,16.48441,0.0,0.0
FROM_STREAM_FLOW_OUT,6,4,0.0,173263.03,26465.953,807164500.0,119911100.0,2831748000.0,9008556000.0,0.0,0.0
FROM_ZONE_0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,6,4,0.0,0.0,433.4817,98697.55,19076.555,0.0,0.0,0.0,0.0
FROM_moraine_top,6,4,0.0,112867.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,6,4,0.0,12088.898,0.0,0.0,32146.41,0.0,42.222134,68.39961,0.0
FROM_main_terrace,6,4,0.0,835.64716,0.0,206.56395,0.0,6502.0176,66042.414,6084.9263,0.0
FROM_sandy_point,6,4,0.0,0.0,0.0,0.0,1680.8417,0.0,44.76417,0.0,0.0
FROM_clutha,6,4,0.0,0.0,0.0,3.3324382,1737.351,12.871572,0.0,911.3074,0.0
FROM_sub_terrace,6,4,0.0,0.0,0.0,72.59331,444.39584,0.0,7361.4214,0.0,0.0
FROM_mangawera,6,4,0.0,0.0,0.0,3696.1765,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,6,4,0.0,318769.25,143112.45,807306800.0,119993064.0,2831756500.0,9008631000.0,8319.964,3987.1602
TO_STORAGE,6,4,0.0,21799.0,3449.0325,3459.0776,243.76088,0.0011359546,1.0104972,0.8080669,0.37722123
TO_CONSTANT_HEAD,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,6,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,6,4,0.0,0.0,330.4214,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,6,4,0.0,0.0,0.0,94575.95,1600.2659,6691.5903,73082.21,0.0,0.0
TO_STREAM_FLOW_OUT,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,6,4,0.0,0.0,112867.91,12088.898,835.64716,0.0,0.0,0.0,0.0
