datetime,head
1979-09-13 15:04:36.971436096,340.2989883521956
1979-09-30 21:51:47.419776512,339.1004819256099
1979-10-10 04:33:22.721541312,339.6460022405496
1979-10-25 19:58:21.823319232,340.2146277860662
1979-10-31 15:30:37.420993728,341.02720394455656
1979-11-07 14:25:17.323959424,341.35189435839845
1979-11-25 13:29:09.786969600,342.04162770291947
1979-12-03 02:27:03.798350208,342.56952591434367
1979-12-03 03:09:07.486128512,343.423177195101
1979-12-08 08:28:08.114762240,343.82929524804706
1979-12-18 04:50:54.243772544,344.1944231918758
1979-12-23 23:59:07.758733248,344.51919861886716
1979-12-26 21:55:16.428953664,345.1177466477961
1980-01-10 20:35:46.351371136,345.79132364019193
1980-01-16 07:46:26.789046336,345.9496829773197
1980-01-21 04:29:50.034566208,346.22713340567736
1980-01-27 20:47:40.806638336,346.38540975169525
1980-02-01 17:28:58.071755584,346.6231769810819
1980-02-18 16:56:46.555100736,346.3839159265748
1980-03-01 05:26:30.595970880,346.22439472381365
1980-03-23 01:35:36.366990144,346.2229008986932
1980-03-30 08:01:50.304582016,345.9049373701706
1980-04-06 01:27:02.801672256,346.42036250197526
1980-04-22 13:09:40.191775232,346.3795589341639
1980-04-28 00:49:47.041705984,346.10140309003907
1980-05-08 10:08:37.810129856,346.2594304652036
1980-05-24 06:31:39.127845120,345.4646876261169
1980-06-08 13:10:12.241163904,345.70174943726016
1980-06-18 08:06:31.657994880,346.1772838935572
1980-06-22 00:05:14.999064512,346.21671812167483
1980-07-03 13:42:06.923624704,345.858780929011
1980-07-13 20:38:57.449496256,345.8580755107676
1980-07-24 17:52:42.758936064,345.57954621036265
1980-08-13 00:58:28.896566080,343.5679248500175
1980-08-19 17:10:59.519489536,344.0552580129988
1980-08-26 08:52:04.485380608,343.93284026224063
1980-09-08 02:07:48.223447168,344.1758479975297
1980-09-21 23:48:58.652267008,343.6870696262256
1980-10-08 22:27:15.851807168,343.5639292700377
1980-10-22 19:56:30.015915136,342.83125053171585
1980-11-13 00:20:37.996572608,342.7891127539577
1980-11-16 00:50:17.083661760,342.6262999810557
1980-12-08 10:59:32.096956288,343.3970784093129
1980-12-16 22:30:24.427975616,343.5590835687088
1980-12-21 19:08:24.087298048,344.04654425014616
1981-01-14 01:05:05.234871232,344.61398736236504
1981-02-11 06:44:01.851606464,344.652597128661
1981-02-24 05:44:54.960745344,345.16790045735087
1981-03-07 10:02:20.841904128,345.2464784459396
1981-03-12 03:43:17.558234432,346.11917684648154
1981-03-24 11:56:26.204368640,345.8405230606499
1981-04-01 17:33:21.601923968,346.11772451815415
1981-04-19 16:23:49.185968512,345.64023978687044
1981-05-12 07:01:40.486587328,345.7576710707601
1981-05-26 04:51:34.033266624,345.71699198837547
1981-05-31 09:49:29.091578880,345.4388361442506
1981-06-07 08:57:28.348791232,345.6764373938937
1981-06-17 19:11:21.899650624,345.4772744889546
1981-07-07 23:07:33.629981696,345.0790316701862
1981-07-12 22:26:43.350429248,345.03901650925195
1981-07-22 20:30:37.015466944,344.3157074458108
1981-07-31 12:48:29.190654464,343.6647113835052
1981-08-22 20:56:17.907198528,342.56562951679444
1981-09-11 16:29:39.461416576,340.4504661492559
1981-10-01 12:53:05.691351808,339.6767547939736
1981-10-11 20:23:13.476096256,340.3264331664124
1981-10-23 08:41:49.114860544,340.6914760970916
1981-10-25 19:13:13.231404736,341.17910680229147
1981-11-11 04:03:11.521051264,341.90966023470395
1981-12-03 13:58:20.380237504,342.43653829847995
1981-12-12 01:49:35.001683712,343.00504406619
1981-12-22 23:59:39.515793600,343.81728017208223
1982-01-10 08:15:27.491594240,344.30380571902094
1982-01-21 10:43:40.978083712,344.5062909137102
1982-01-29 11:30:46.058342912,345.02544759526495
1982-02-20 01:37:26.484923520,345.3811440502481
1982-02-28 01:54:39.231993216,345.34092141525343
1982-03-06 21:00:03.212027584,345.73729695014504
1982-03-11 19:10:31.234533184,345.53854899827905
1982-03-17 08:34:14.091423168,345.81595792984365
1982-03-26 14:05:23.612955840,345.37882032145757
1982-04-26 14:41:07.083827008,345.3767040692036
1982-05-22 15:08:07.008911680,343.52227323007816
1982-05-28 02:43:51.844744128,344.172291650042
1982-06-05 00:12:53.979996736,344.4156394353926
1982-06-15 07:54:07.378018176,344.6181671353883
1982-07-13 15:46:29.958060416,341.97387287717186
1982-07-28 13:31:27.124761344,340.6719657682468
1982-08-14 04:28:32.212966528,339.10784847829876
1982-09-11 20:46:16.659428288,336.92075854466367
1982-10-08 14:50:02.227813824,337.4229436149487
1982-10-15 18:17:40.682464320,336.7081243952345
1982-10-31 07:22:20.616908288,337.0851366504372
1982-11-09 06:52:43.154287168,337.6307009001927
1982-11-15 21:04:13.869878528,338.218458071039
1982-11-21 20:53:26.539384000,338.76424200011724
1982-11-24 06:43:19.448837504,339.3523067199178
1982-12-02 01:41:30.311341568,340.053033523137
1982-12-10 10:39:14.440079488,340.3369888622369
1982-12-17 15:02:42.839201280,340.742979396727
1982-12-23 14:49:51.431753344,341.2303550675514
1982-12-29 00:18:50.132126656,341.7584233052747
1983-01-03 09:31:16.239084288,341.9612910527954
