name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
FROM_STORAGE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_CONSTANT_HEAD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,0,0,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
FROM_HEAD_DEP_BOUNDS,0,0,0.0,0.0,114597.16,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,0,0,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,0,0,0.0,3500.0,1100.0,32751.334,3119.7043,36.521347,16.384804,0.0,0.0
FROM_STREAM_FLOW_OUT,0,0,0.0,173263.03,26465.953,810636700.0,119969410.0,2831829200.0,9008879000.0,0.0,0.0
FROM_ZONE_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,0,0,0.0,0.0,475.4751,122511.91,21360.486,0.0,0.0,0.0,0.0
FROM_moraine_top,0,0,0.0,117489.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,0,0,0.0,11772.028,0.0,0.0,31268.61,0.0,42.285484,65.44717,0.0
FROM_main_terrace,0,0,0.0,877.967,0.0,257.39218,0.0,6506.359,67457.52,6218.1846,0.0
FROM_sandy_point,0,0,0.0,0.0,0.0,0.0,1680.8357,0.0,44.876545,0.0,0.0
FROM_clutha,0,0,0.0,0.0,0.0,3.3345854,1768.9521,12.865874,0.0,933.4952,0.0
FROM_sub_terrace,0,0,0.0,0.0,0.0,75.280426,437.4508,0.0,7518.9795,0.0,0.0
FROM_mangawera,0,0,0.0,0.0,0.0,3696.5623,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,0,0,0.0,323116.22,144288.16,810801860.0,120052800.0,2831837700.0,9008955000.0,8472.457,3987.142
TO_STORAGE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_CONSTANT_HEAD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,0,0,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,0,0,0.0,0.0,332.73584,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,0,0,0.0,0.0,0.0,122071.04,1628.852,6695.8735,74602.375,0.0,0.0
TO_STREAM_FLOW_OUT,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,0,0,0.0,0.0,117489.45,11772.028,877.967,0.0,0.0,0.0,0.0
TO_moraine_top,0,0,0.0,475.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,0,0,0.0,122511.91,0.0,0.0,257.39218,0.0,3.3345854,75.280426,3696.5623
TO_main_terrace,0,0,0.0,21360.486,0.0,31268.61,0.0,1680.8357,1768.9521,437.4508,0.0
