,datetime,lake,total_rch,dryland_rch,irr_rch,hill_maungawera,hill_flat_west,hill_flat_east,hill_terrace_east,hill_south_east,hill_total
40,1981-04-22,342.76166,9.063272767914041e-05,9.051039356032442e-05,9.073503291029896e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
41,1981-04-29,342.76166,0.000611555544716628,0.00012930436216251215,0.0010148512007791273,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
42,1981-05-06,342.76166,0.00016895789601147692,9.758783209603552e-05,0.00022864305136469212,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
43,1981-05-13,342.76166,0.0002251336145351274,0.00010745735187726166,0.0003235435869073298,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
44,1981-05-20,342.76166,0.0005080524434044615,0.0002023569702260457,0.0007636985897921682,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
45,1981-05-27,342.76166,8.919163618040155e-05,9.470537647731164e-05,8.458062102720056e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
46,1981-06-03,342.76166,0.00025186355456930466,0.00015294557888855423,0.0003345863997207891,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
47,1981-06-10,342.76166,0.0016505793580914674,0.0009879210341338098,0.0022047453885206576,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
48,1981-06-17,342.76166,0.0003422970510410452,0.0002907141003750402,0.00038543469524615745,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
49,1981-06-24,342.76166,0.0005237847971409717,0.00043309200292394065,0.0005996291107832262,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
50,1981-07-01,342.76166,0.0015102294517052757,0.0012074736392254433,0.0017634172269519242,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
51,1981-07-08,342.76166,0.0011284440638111603,0.0010224692896440427,0.0012170683484578292,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
52,1981-07-15,342.76166,0.0008347651459527603,0.000760222606244475,0.0008971033703963616,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
53,1981-07-22,342.76166,0.0005308949197050556,0.00048805297846699313,0.000566722657248636,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
54,1981-07-29,342.76166,0.00083712457035421,0.0007630836942384486,0.0008990432649864458,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
55,1981-08-05,342.76166,0.0012918598197353074,0.0011695760582809004,0.0013941229381795026,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
56,1981-08-12,342.76166,0.0002220798250161812,0.00021141321258576665,0.000231000069514662,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
57,1981-08-19,342.76166,0.00023963122298220315,0.0002269187426051225,0.00025026238014531443,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
58,1981-08-26,342.76166,0.00014189182261167604,0.00013930131685442013,0.00014405820344538404,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
59,1981-09-02,342.76166,0.0001234837776411558,0.00012287673782047752,0.00012399143118684328,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
60,1981-09-09,342.76166,0.0005906538455359055,0.0005596839342465436,0.0006165532754253321,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
61,1981-09-16,342.76166,0.0005792290521291585,0.0005496680707845286,0.0006039502260659827,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
62,1981-09-23,342.76166,0.00012245494152554392,0.00013878786656037695,0.00010879608913570592,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
63,1981-09-30,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
64,1981-10-07,342.76166,0.0002268770448768295,0.00023360930701309186,0.00022124700772345772,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
65,1981-10-14,342.76166,0.00012653352638067374,0.00014231589527000294,0.00011333509152826158,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
66,1981-10-21,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
67,1981-10-28,342.76166,6.794264566252058e-05,9.051039356032442e-05,4.906975322894677e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
68,1981-11-04,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
69,1981-11-11,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
70,1981-11-18,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
71,1981-11-25,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
72,1981-12-02,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
73,1981-12-09,342.76166,8.066010307143321e-05,9.051039356032442e-05,7.242252997912819e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
74,1981-12-16,342.76166,9.491960969234754e-05,9.051039356032442e-05,9.860693649838941e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
75,1981-12-23,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
76,1981-12-30,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
77,1982-01-06,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
78,1982-01-13,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
79,1982-01-20,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
80,1982-01-27,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
81,1982-02-03,342.76166,8.049164498926596e-05,9.051039356032442e-05,7.211319424808229e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
82,1982-02-10,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
83,1982-02-17,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
84,1982-02-24,342.76166,7.427274812164455e-05,9.051039356032442e-05,6.069357588315275e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
85,1982-03-03,342.76166,7.627485445996453e-05,9.051039356032442e-05,6.436999805195512e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
86,1982-03-10,342.76166,8.338145764289478e-05,9.051039356032442e-05,7.74196912608585e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
87,1982-03-17,342.76166,0.0005910694306243276,9.051039356032442e-05,0.001009675527516785,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
88,1982-03-24,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
89,1982-03-31,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
90,1982-04-07,342.76166,8.095376901691861e-05,9.051039356032442e-05,7.296178205161614e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
91,1982-04-14,342.76166,8.892718763124848e-05,9.051039356032442e-05,8.760318865115879e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
92,1982-04-21,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
93,1982-04-28,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
94,1982-05-05,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
95,1982-05-12,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
96,1982-05-19,342.76166,8.148969288353481e-05,9.051039356032442e-05,7.39458868148384e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
97,1982-05-26,342.76166,0.0021273553209554914,0.00034020411633592,0.003621909079710151,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
98,1982-06-02,342.76166,8.15018760062128e-05,9.125707660797665e-05,7.334382441601521e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
99,1982-06-09,342.76166,0.00100187933082278,0.000590774952845181,0.0013456765382213844,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
100,1982-06-16,342.76166,8.861058139220706e-05,9.154031238547299e-05,8.616051423682817e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
101,1982-06-23,342.76166,0.00021590701632146094,0.00019155061934356257,0.00023627571515279827,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
102,1982-06-30,342.76166,0.00034000304728697595,0.0002887252803776627,0.0003828854732823861,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
103,1982-07-07,342.76166,8.737841006925942e-05,9.051039356032442e-05,8.475920376660365e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
104,1982-07-14,342.76166,0.0001865947842196643,0.00017977070117637515,0.00019230160910169007,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
105,1982-07-21,342.76166,0.0010223143396441811,0.0009283068014302751,0.0011009306980283467,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
106,1982-07-28,342.76166,0.00011176056028911855,0.0001122593022912623,0.00011134347373706105,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
107,1982-08-04,342.76166,0.0005810927455029958,0.0005332155237080436,0.0006211313732403878,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
108,1982-08-11,342.76166,0.00014290339072546508,0.00014016829968866432,0.00014519068492808358,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
109,1982-08-18,342.76166,0.0007124285216420956,0.000650868842662015,0.0007639094760065696,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
110,1982-08-25,342.76166,0.00034752239817103993,0.0003235604308116256,0.0003675612445159055,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
111,1982-09-01,342.76166,0.0017299654606698655,0.001563909777265444,0.0018688340382995393,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
112,1982-09-08,342.76166,0.0002752818245221046,0.000276357942438735,0.0002743818916720691,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
113,1982-09-15,342.76166,0.00029998252418709625,0.00029824472640358455,0.00030143580480642454,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
114,1982-09-22,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
115,1982-09-29,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
116,1982-10-06,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
117,1982-10-13,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
118,1982-10-20,342.76166,9.464982170799496e-05,9.051039356032442e-05,9.811153098094272e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
119,1982-10-27,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
120,1982-11-03,342.76166,8.302970326189418e-05,9.051039356032442e-05,7.677377272019358e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
121,1982-11-10,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
122,1982-11-17,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
123,1982-11-24,342.76166,8.202095805580425e-05,9.051039356032442e-05,7.492143692396008e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
124,1982-12-01,342.76166,0.0005107758378315241,9.051039356032442e-05,0.0008622342358598871,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
125,1982-12-08,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
126,1982-12-15,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
127,1982-12-22,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
128,1982-12-29,342.76166,7.426209273172371e-05,9.051039356032442e-05,6.067400963386197e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
129,1983-01-05,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
130,1983-01-12,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
131,1983-01-19,342.76166,0.000371512057589708,9.051039356032442e-05,0.0006065073350490508,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
132,1983-01-26,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
133,1983-02-02,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
134,1983-02-09,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
135,1983-02-16,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
136,1983-02-23,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
137,1983-03-02,342.76166,7.419701409353008e-05,9.051039356032442e-05,6.055450721603768e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
138,1983-03-09,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
139,1983-03-16,342.76166,0.00018530116680592925,9.051039356032442e-05,0.0002645725267688375,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
140,1983-03-23,342.76166,8.078771208137588e-05,9.051039356032442e-05,7.265685549130923e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
141,1983-03-30,342.76166,8.087291600688323e-05,9.051039356032442e-05,7.281331351484616e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
142,1983-04-06,342.76166,8.172496889890014e-05,9.051039356032442e-05,7.437791879142285e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
143,1983-04-13,342.76166,0.00016417589978113195,9.051039356032442e-05,0.0002257806811383657,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
144,1983-04-20,342.76166,0.0006253038029282531,9.051039356032442e-05,0.0010725393239417083,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
145,1983-04-27,342.76166,0.0002537329576875015,9.051039356032442e-05,0.0003902322623346097,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
146,1983-05-04,342.76166,0.0006193235914053126,0.00011311572243729284,0.0010426536774783867,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
147,1983-05-11,342.76166,0.0009071747486989861,0.00016879667216429864,0.0015246634798227274,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
148,1983-05-18,342.76166,0.0010404224967227721,0.00046004145676664383,0.0015257819126100116,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
149,1983-05-25,342.76166,0.0006783250800725876,0.00041636689890348755,0.000897394727503997,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
150,1983-06-01,342.76166,0.0002543214435317143,0.00022656052322073751,0.00027753726751456937,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
151,1983-06-08,342.76166,0.00024359703328729403,0.00021305858202243287,0.0002691356430067188,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
152,1983-06-15,342.76166,0.0005912583104961407,0.00048645210626909054,0.0006789053467755393,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
153,1983-06-22,342.76166,0.0009123989682054459,0.0007379004402374511,0.0010583281040263382,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
154,1983-06-29,342.76166,0.0032564088612152273,0.0029035694140347665,0.0035514804369486215,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
155,1983-07-06,342.76166,0.0009278694802728615,0.000842233202118352,0.0009994851449521348,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
156,1983-07-13,342.76166,0.0026219330215156815,0.0023625123018974846,0.0028388806477730928,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
157,1983-07-20,342.76166,0.00019880544494613173,0.00019020637711207144,0.00020599664909271755,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
158,1983-07-27,342.76166,0.0004094156297818549,0.00037919331558465585,0.00043468986128778234,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
159,1983-08-03,342.76166,0.0018837554960467555,0.001701400340491868,0.0020362549501827263,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
160,1983-08-10,342.76166,0.0013354935792801387,0.001208807624260093,0.0014414381517190518,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
161,1983-08-17,342.76166,0.0018561670327637387,0.0016756142588471344,0.002007159196276282,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
162,1983-08-24,342.76166,0.0014478534310392109,0.0013102061779981429,0.001562964686809154,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
163,1983-08-31,342.76166,0.00014235819980950432,0.00013957388006537028,0.00014468666285640536,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
164,1983-09-07,342.76166,0.0005601826623511652,0.0005324836473353581,0.0005833467163489427,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
165,1983-09-14,342.76166,0.0014370829822847383,0.0013187104519078111,0.0015360752274574487,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
166,1983-09-21,342.76166,0.0006898447485049673,0.0006472076825193582,0.0007255011535514469,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
167,1983-09-28,342.76166,0.0034720945327056094,0.0031421903069842752,0.003747985906254459,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
168,1983-10-05,342.76166,0.00017722968666930298,0.00018884197569078097,0.00016751859442378856,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
169,1983-10-12,342.76166,0.0007908182609403956,0.0007388024063768815,0.0008343179327934916,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
170,1983-10-19,342.76166,9.13977460296337e-05,0.00011153161542573195,7.456025063112069e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
171,1983-10-26,342.76166,6.87073544341074e-05,9.051039356032442e-05,5.047397049090331e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
172,1983-11-02,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
173,1983-11-09,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
174,1983-11-16,342.76166,6.7606316105655e-05,9.051039356032442e-05,4.845215894076185e-05,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
175,1983-11-23,342.76166,0.00019728403998922083,9.051039356032442e-05,0.00028657640327316955,1081.1698,375.45,1867.4805,3926.3242,3437.6719,10688.097
