permit_id,water_meter_no,date,total_allo,sw_allo,gw_allo,total_metered_allo,sw_metered_allo,gw_metered_allo,total_usage,sw_allo_usage,gw_allo_usage
2003.526.V1,340,2020-06-30,551400.0,551400.0,0.0,551400.0,551400.0,0.0,31129.0,31129.0,0.0
2003.526.V1,340,2021-06-30,551400.0,551400.0,0.0,551400.0,551400.0,0.0,110113.0,110113.0,0.0
2003.572.V1,343,2015-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,1550.9999999571708,0.0,1550.9999999571708
2003.572.V1,343,2016-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,8616.99999976205,0.0,8616.99999976205
2003.572.V1,343,2017-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,8918.999999753712,0.0,8918.999999753712
2003.572.V1,343,2018-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,6697.9999998150415,0.0,6697.9999998150415
2003.572.V1,343,2019-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,2812.9999999223205,0.0,2812.9999999223205
2003.572.V1,343,2020-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,1.999999999944772,0.0,1.999999999944772
2003.572.V1,343,2021-06-30,14520.0,0.0,14520.0,14520.0,0.0,14520.0,133.99999999629972,0.0,133.99999999629972
2003.586,65,2015-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,8432.0,0.0,8432.0
2003.586,65,2016-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,15979.0,0.0,15979.0
2003.586,65,2017-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,5175.268510967247,0.0,5175.268510967247
2003.586,65,2018-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,0.0,0.0,0.0
2003.586,65,2019-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,0.0,0.0,0.0
2003.586,65,2020-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,0.0,0.0,0.0
2003.586,65,2021-06-30,26752.0,0.0,26752.0,26752.0,0.0,26752.0,5864.07,0.0,5864.07
2003.590,345,2015-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,221173.52,0.0,221173.52
2003.590,345,2016-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,311808.99000035,0.0,311808.99000035
2003.590,345,2017-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,199159.55,0.0,199159.55
2003.590,345,2018-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,86625.05,0.0,86625.05
2003.590,345,2019-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,80386.58,0.0,80386.58
2003.590,345,2020-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,101345.01,0.0,101345.01
2003.590,345,2021-06-30,580608.0,0.0,580608.0,580608.0,0.0,580608.0,282736.88,0.0,282736.88
2003.634.V1,347,2015-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,4350.046651104,0.0,4350.046651104
2003.634.V1,347,2016-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,3954.953348882,0.0,3954.953348882
2003.634.V1,347,2017-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,1565.0,0.0,1565.0
2003.634.V1,347,2018-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,10.0,0.0,10.0
2003.634.V1,347,2019-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,1423.0,0.0,1423.0
2003.634.V1,347,2020-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,1187.999999999,0.0,1187.999999999
2003.634.V1,347,2021-06-30,133000.0,0.0,133000.0,133000.0,0.0,133000.0,12953.0,0.0,12953.0
2003.641,348,2015-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,10664.790983312048,10664.790983312048,0.0
2003.641,348,2016-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,9910.749999726355,9910.749999726355,0.0
2003.641,348,2017-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,10932.900499698007,10932.900499698007,0.0
2003.641,348,2018-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,14129.701499613182,14129.701499613182,0.0
2003.641,348,2019-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,5535.597999847116,5535.597999847116,0.0
2003.641,348,2020-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,4620.111110981589,4620.111110981589,0.0
2003.641,348,2021-06-30,16200.0,16200.0,0.0,16200.0,16200.0,0.0,761.277777756655,761.277777756655,0.0
2003.754,358,2015-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,129460.599999996,0.0,129460.599999996
2003.754,358,2016-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,143972.787110088,0.0,143972.787110088
2003.754,358,2017-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,118026.212890502,0.0,118026.212890502
2003.754,358,2018-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,108917.1,0.0,108917.1
2003.754,358,2019-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,73502.6,0.0,73502.6
2003.754,358,2020-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,28575.0,0.0,28575.0
2003.754,358,2021-06-30,346706.0,0.0,346706.0,346706.0,0.0,346706.0,60168.7,0.0,60168.7
2003.761,1229,2015-06-30,20160.0,0.0,20160.0,0.0,0.0,0.0,,,
2003.761,1229,2016-06-30,20160.0,0.0,20160.0,20160.0,0.0,20160.0,1475.4,0.0,1475.4
