,0_50_30,0_40_30,0_30_30,0_66_30,0_20_30,0_5_30,0_60_30,0_73_50,0_75_60,0_77_70,0_80_48,0_85_56,0_90_65,0_72_34,0_75_39,0_93_50,0_74_30,0_51_37,0_42_41,0_32_44,0_23_47,0_9_53,0_72_27,0_75_22,0_73_11,0_66_11,0_60_13,0_55_4,0_68_27,0_65_22,0_55_17,0_47_11,0_39_5,0_51_23,0_42_20,0_32_17,0_23_13,0_9_8,0_55_43,0_47_50,0_39_56,0_32_62,0_20_72,0_60_48,0_55_56,0_50_65,0_68_34,0_45_74,0_65_39,0_66_50,0_65_60,0_63_70
010,-0.013579999999990378,-0.0034499999999866304,-0.0006799999999884676,-0.058179999999993015,-0.00022000000001298758,-6.999999999379725e-05,-0.03530000000000655,-0.01959999999996853,-0.008069999999975153,-0.003119999999967149,-0.012429999999994834,-0.0050999999999703505,-0.002009999999984302,-0.04874000000000933,-0.030679999999961183,0.0,-0.042210000000011405,-0.017229999999983647,-0.005429999999989832,-0.000550000000032469,-0.00022000000001298758,-0.00015999999999394277,-0.04614000000003671,-0.0007400000000075124,-0.0013500000000021828,-0.006320000000016535,-0.009029999999995653,-0.0015599999999835745,-0.05207999999998947,-0.029179999999996653,-0.009619999999983975,-0.002419999999972333,-0.0004000000000132786,-0.010499999999979082,-0.002900000000011005,-0.0006199999999694228,-0.0002000000000066393,-6.999999999379725e-05,-0.020240000000001146,-0.006720000000029813,-0.0010500000000206455,-0.0003100000000131331,-0.00013000000001284207,-0.019220000000018445,-0.007819999999981064,-0.002020000000015898,-0.05504999999999427,-0.0002800000000320324,-0.039600000000007185,-0.019400000000018736,-0.008510000000001128,-0.0028999999999541615
011,-0.013500000000021828,-0.0034200000000055297,-0.0006700000000137152,-0.058150000000011914,-0.00022000000001298758,-6.000000001904482e-05,-0.035220000000038,-0.019470000000012533,-0.007999999999981355,-0.0030600000000049477,-0.012300000000038835,-0.005040000000008149,-0.001989999999977954,-0.04863000000000284,-0.030529999999998836,0.0,-0.04199999999997317,-0.0171799999999962,-0.005400000000008731,-0.0005600000000072214,-0.00023000000004458343,-0.00016000000005078618,-0.04598999999996067,-0.00043999999996913175,-0.0012200000000461841,-0.006199999999978445,-0.00894999999997026,-0.0015000000000213731,-0.051999999999964075,-0.029060000000015407,-0.009520000000009077,-0.00238000000001648,-0.0004000000000132786,-0.010430000000042128,-0.0028599999999983083,-0.0006000000000199179,-0.00015999999999394277,-4.999999998744897e-05,-0.02019999999998845,-0.006709999999998217,-0.001010000000007949,-0.0002800000000320324,-0.00013000000001284207,-0.019169999999974152,-0.007780000000025211,-0.0019800000000032014,-0.05500000000000682,-0.0002800000000320324,-0.03949000000000069,-0.019319999999993342,-0.008449999999982083,-0.0028599999999983083
012,-0.009429999999952088,-0.0023500000000353793,-0.00047000000000707587,-0.05041999999997415,-0.0001700000000255386,-6.000000001904482e-05,-0.0271600000000376,-0.01424999999994725,-0.0053200000000401815,-0.0018699999999967076,-0.00929999999999609,-0.0034999999999740794,-0.0012300000000209366,-0.04140999999998485,-0.02478000000002112,0.0,-0.037629999999978736,-0.01132999999998674,-0.003199999999992542,-0.00038000000000693035,-0.0001700000000255386,-0.00011999999998124622,-0.04122999999998456,-0.001339999999970587,-0.0013999999999896318,-0.005339999999989686,-0.007360000000005584,-0.0012700000000336331,-0.04559999999997899,-0.024569999999982883,-0.007550000000037471,-0.0018800000000283035,-0.00032000000004472895,-0.007779999999968368,-0.002119999999990796,-0.00044000000002597517,-0.0001400000000444379,-4.0000000012696546e-05,-0.013130000000046493,-0.0038299999999935608,-0.0006300000000010186,-0.0002000000000066393,-0.00010000000003174137,-0.012610000000051969,-0.004669999999975971,-0.001140000000020791,-0.04671999999999343,-0.0001700000000255386,-0.029960000000016862,-0.013169999999945503,-0.005429999999989832,-0.0017200000000343607
013,-0.00940000000002783,-0.0023199999999974352,-0.00047000000000707587,-0.050450000000012096,-0.00015999999999394277,-5.99999999622014e-05,-0.02709999999996171,-0.014070000000003802,-0.005250000000046384,-0.0018699999999967076,-0.00912999999997055,-0.0034200000000055297,-0.0011999999999829924,-0.041320000000041546,-0.024599999999963984,-2.99999999811007e-05,-0.03725000000002865,-0.011270000000024538,-0.003199999999992542,-0.0003700000000321779,-0.00015999999999394277,-0.00012000000003808964,-0.04098000000004731,-0.0006399999999757711,-0.0011600000000271393,-0.005139999999983047,-0.007199999999954798,-0.0012300000000209366,-0.045550000000048385,-0.02438000000000784,-0.00745000000000573,-0.001840000000015607,-0.00031999999998788553,-0.007720000000006166,-0.0021099999999592,-0.00044000000002597517,-0.0001400000000444379,-4.0000000012696546e-05,-0.013069999999970605,-0.00380000000001246,-0.0006200000000262662,-0.0002000000000066393,-0.00010000000003174137,-0.012510000000020227,-0.0046399999999948704,-0.0011700000000018917,-0.04672000000005028,-0.0001699999999686952,-0.029839999999978772,-0.013069999999970605,-0.005400000000008731,-0.0017100000000027649
014,-0.00937000000004673,-0.002330000000029031,-0.00047000000000707587,-0.050470000000018445,-0.0001699999999686952,-6.000000001904482e-05,-0.02706999999998061,-0.014000000000010004,-0.005200000000002092,-0.0018399999999587635,-0.009029999999995653,-0.003390000000024429,-0.0011799999999766442,-0.041249999999990905,-0.024470000000007985,-3.000000003794412e-05,-0.03710000000000946,-0.011259999999992942,-0.0032099999999672946,-0.00037999999995008693,-0.0001700000000255386,-0.00013000000001284207,-0.04090000000002192,-0.0003600000000005821,-0.0010399999999890497,-0.005029999999976553,-0.007130000000017844,-0.00119000000000824,-0.04552000000001044,-0.02430000000003929,-0.007379999999955089,-0.0018000000000029104,-0.0003000000000383807,-0.007660000000043965,-0.002080000000034943,-0.0004299999999943793,-0.00013000000001284207,-4.0000000012696546e-05,-0.013039999999989504,-0.00380000000001246,-0.0006200000000262662,-0.0002000000000066393,-0.00010000000003174137,-0.012480000000039126,-0.0046399999999948704,-0.001159999999970296,-0.04670000000004393,-0.0001700000000255386,-0.02980999999999767,-0.013000000000033651,-0.0053799999999455395,-0.0017099999999459214
015,-0.006669999999985521,-0.0017200000000343607,-0.00035000000002582965,-0.039780000000007476,-0.00013000000001284207,-4.999999998744897e-05,-0.019299999999986994,-0.01026000000001659,-0.004280000000051132,-0.0017500000000154614,-0.006700000000023465,-0.0026300000000105683,-0.001140000000020791,-0.03197999999997592,-0.0180400000000418,0.0,-0.0302599999999984,-0.008670000000051914,-0.0031700000000114414,-0.00035000000002582965,-0.0001700000000255386,-0.00013000000001284207,-0.033369999999990796,-0.0010500000000206455,-0.001140000000020791,-0.0038200000000188084,-0.00522000000000844,-0.0008599999999887586,-0.03611999999998261,-0.018250000000023192,-0.0052299999999831925,-0.0013000000000147338,-0.00022000000001298758,-0.005429999999989832,-0.001469999999983429,-0.0003100000000131331,-0.00010000000003174137,-4.0000000012696546e-05,-0.010500000000035925,-0.003940000000000055,-0.0006200000000262662,-0.0002000000000066393,-0.00010000000003174137,-0.009899999999959164,-0.004320000000006985,-0.001140000000020791,-0.036130000000014206,-0.0002000000000066393,-0.021459999999990487,-0.009799999999984266,-0.004560000000026321,-0.001599999999996271
016,-0.006619999999998072,-0.0017000000000280124,-0.00035000000002582965,-0.039859999999976026,-0.0001399999999875945,-4.0000000012696546e-05,-0.01926000000003114,-0.010140000000035343,-0.004220000000032087,-0.0017199999999775173,-0.006540000000029522,-0.0026000000000294676,-0.001140000000020791,-0.031870000000026266,-0.017899999999997362,0.0,-0.03003000000001066,-0.008620000000007622,-0.003150000000005093,-0.00035000000002582965,-0.0001699999999686952,-0.00010000000003174137,-0.0332300000000032,-0.00050000000004502,-0.0010699999999701504,-0.003680000000031214,-0.005100000000027194,-0.0008500000000140062,-0.036130000000014206,-0.018130000000041946,-0.005190000000027339,-0.0012800000000083855,-0.00022000000001298758,-0.0053700000000276304,-0.0014600000000086766,-0.00031999999998788553,-0.00010000000003174137,-4.0000000012696546e-05,-0.010449999999991633,-0.0039000000000442014,-0.0006200000000262662,-0.0002000000000066393,-0.00010000000003174137,-0.009839999999996962,-0.004279999999994288,-0.001140000000020791,-0.036100000000033106,-0.0001700000000255386,-0.021380000000021937,-0.009700000000009368,-0.004529999999988377,-0.001599999999996271
017,-0.006599999999991724,-0.0016800000000216642,-0.00034999999996898623,-0.03987000000000762,-0.0001399999999875945,-4.0000000012696546e-05,-0.019240000000024793,-0.010100000000022646,-0.004189999999994143,-0.0017200000000343607,-0.0064699999999788815,-0.0025699999999915235,-0.0011000000000080945,-0.03186999999996942,-0.017800000000022465,0.0,-0.029929999999978918,-0.00861000000003287,-0.0030799999999544525,-0.00034999999996898623,-0.00015999999999394277,-0.00013000000001284207,-0.0332000000000221,-0.0002800000000320324,-0.0009300000000393993,-0.0036000000000058208,-0.005080000000020846,-0.0008300000000076579,-0.036150000000020555,-0.018100000000004002,-0.0051400000000398904,-0.0012600000000020373,-0.00022000000001298758,-0.005339999999989686,-0.001469999999983429,-0.0003100000000131331,-0.00010000000003174137,-4.0000000012696546e-05,-0.01041000000003578,-0.0038799999999810098,-0.0006200000000262662,-0.0002000000000066393,-0.00010000000003174137,-0.009799999999984266,-0.004270000000019536,-0.001140000000020791,-0.03614999999996371,-0.0001700000000255386,-0.02134000000000924,-0.009639999999990323,-0.004500000000007276,-0.0015700000000151704
018,-0.005400000000008731,-0.0014300000000275759,-0.000279999999975189,-0.02019999999998845,-0.00010000000003174137,-4.999999998744897e-05,-0.012969999999995707,-0.007870000000025357,-0.0036600000000248656,-0.001469999999983429,-0.005150000000014643,-0.0022599999999783904,-0.0009499999999889042,-0.017240000000015243,-0.011419999999986885,0.0,-0.015279999999961547,-0.007260000000030686,-0.0024999999999977263,-0.000279999999975189,-0.00010000000003174137,-7.999999996854967e-05,-0.01644999999996344,-0.0019000000000346517,-0.0008500000000140062,-0.002720000000010714,-0.0035199999999804277,-0.0006399999999757711,-0.018219999999985248,-0.010589999999979227,-0.003659999999968022,-0.0009499999999889042,-0.0001700000000255386,-0.0040300000000002,-0.0011299999999891952,-0.0002499999999940883,-7.999999996854967e-05,-4.999999998744897e-05,-0.008789999999976317,-0.003150000000005093,-0.0004999999999881766,-0.00015999999999394277,-7.000000005064066e-05,-0.008320000000026084,-0.0036000000000058208,-0.0009499999999889042,-0.019279999999980646,-0.0001399999999875945,-0.014740000000017517,-0.008170000000006894,-0.0038400000000251566,-0.0013500000000021828
019,-0.005310000000008586,-0.0014000000000464752,-0.0002800000000320324,-0.020069999999975607,-9.000000000014552e-05,-4.0000000012696546e-05,-0.012810000000001764,-0.00760000000002492,-0.003500000000030923,-0.0013999999999896318,-0.0048199999999951615,-0.0021100000000160435,-0.0008900000000267028,-0.016999999999995907,-0.011079999999992651,0.0,-0.014799999999979718,-0.007139999999992597,-0.002440000000035525,-0.0002499999999940883,-0.00010000000003174137,-9.000000000014552e-05,-0.016039999999975407,-0.0008900000000267028,-0.0005199999999945248,-0.002440000000035525,-0.0033200000000306318,-0.0005800000000135697,-0.01799999999997226,-0.010310000000004038,-0.0035400000000436194,-0.000910000000033051,-0.00015000000001919034,-0.003930000000025302,-0.0011000000000080945,-0.0002499999999940883,-6.999999999379725e-05,-4.0000000012696546e-05,-0.008600000000001273,-0.0030700000000365435,-0.00047000000000707587,-0.00014999999996234692,-6.999999999379725e-05,-0.008140000000025793,-0.0035100000000056752,-0.0009200000000078035,-0.0191300000000183,-0.00012000000003808964,-0.014550000000042473,-0.007970000000000255,-0.003719999999987067,-0.0012800000000083855
