name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
TO_WELLS,1,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,1,4,0.0,0.0,329.56787,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,1,4,0.0,0.0,0.0,125322.8,1630.9438,6696.0894,74714.75,0.0,0.0
TO_STREAM_FLOW_OUT,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,1,4,0.0,0.0,143341.83,11849.247,880.99304,0.0,0.0,0.0,0.0
TO_moraine_top,1,4,0.0,418.08908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,1,4,0.0,127710.75,0.0,0.0,261.18503,0.0,3.3347437,75.492836,3696.5466
TO_main_terrace,1,4,0.0,21559.926,0.0,31203.863,0.0,1680.832,1771.3163,436.9188,0.0
TO_sandy_point,1,4,0.0,0.0,0.0,0.0,6506.6777,0.0,12.865463,0.0,0.0
TO_clutha,1,4,0.0,0.0,0.0,42.290154,67562.23,44.884674,0.0,7530.6504,0.0
TO_sub_terrace,1,4,0.0,0.0,0.0,65.23919,6228.1,0.0,935.14136,0.0,0.0
TO_mangawera,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL_OUT,1,4,0.0,175786.69,164803.3,170344.53,83528.76,8450.375,77437.41,8483.812,3987.1704
IN-OUT,1,4,0.0,173262.16,26466.438,811048640.0,119976160.0,2831835600.0,9008909000.0,0.0009765625,0.0
PERCENT_DISCREPANCY,1,4,,66.02532,14.865735,199.91602,199.72191,199.99881,199.99655,1.1510892e-05,0.0
FROM_STORAGE,2,4,0.0,0.000339635,0.0031634038,0.0011345309,0.035487015,0.0010274748,0.0014093418,0.0013784498,0.027161226
FROM_CONSTANT_HEAD,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,2,4,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
