,0_41_35,0_31_35,0_21_35,0_57_35,0_11_35,0_51_35,0_71_52,0_76_61,0_81_69,0_63_38,0_86_78,0_94_91,0_101_104,0_66_43,0_79_45,0_87_50,0_96_55,0_105_60,0_118_67,0_131_75,0_81_35,0_91_35,0_101_35,0_65_35,0_111_35,0_126_35,0_71_35,0_79_25,0_87_20,0_96_15,0_105_10,0_118_2,0_71_17,0_76_9,0_81_0,0_63_31,0_66_26,0_61_15,0_61_5,0_51_17,0_46_9,0_41_0,0_59_31,0_56_26,0_44_45,0_35_50,0_27_55,0_18_60,0_5_67,0_44_25,0_35_20,0_27_15,0_18_10,0_5_2,0_51_52,0_46_61,0_41_69,0_59_38,0_36_78,0_29_91,0_21_104,0_56_43,0_61_55,0_61_65,0_61_75,0_61_85,0_61_100,0_61_115
010,-7.000000005064066e-05,-0.0002499999999940883,0.0,-4.451850000000036,0.0,-0.5740700000000061,-0.019319999999993342,-0.00461000000001377,-0.003719999999987067,-4.328980000000001,-0.003199999999992542,-0.0024500000000102773,-0.0015300000000024738,-0.7948499999999967,-0.13867999999996528,-0.019259999999974298,-0.004000000000019099,0.0,0.0,0.0,-0.45281999999997424,-0.07814000000001897,0.0,-5.2419100000000185,0.0,0.0,-1.7145800000000122,-0.5052499999999895,-4.0000000012696546e-05,0.0,0.0,0.0,-0.09955000000002201,0.0,0.0,-5.064419999999984,-1.0416400000000294,0.0,0.0,-0.0008200000000329055,0.0,0.0,-3.491039999999998,-0.006169999999997344,-4.999999998744897e-05,-0.0002800000000320324,-0.0004000000000132786,-0.0004999999999881766,0.0,-0.00022000000001298758,0.0,0.0,0.0,0.0,-0.00010000000003174137,-6.000000001904482e-05,-0.001599999999996271,-3.929079999999999,-0.002299999999991087,-0.0005199999999945248,-0.0017100000000027649,-0.5253299999999967,-0.011110000000030595,-0.004390000000000782,-0.0033500000000117325,-0.0031099999999923966,-0.0029600000000300497,-0.002900000000011005
011,-4.0000000012696546e-05,-6.000000001904482e-05,0.0,-4.42192,0.0,-0.5697399999999675,-0.017549999999971533,-0.003270000000043183,-0.0025000000000545697,-4.279669999999953,-0.0020400000000222462,-0.0015000000000213731,-0.0009200000000078035,-0.7835399999999595,-0.1338800000000333,-0.01802999999995336,-0.003199999999992542,-2.99999999811007e-05,0.0,0.0,-0.4430499999999711,-0.07847999999995636,0.0,-5.178589999999986,0.0,0.0,-1.6888400000000274,-0.501829999999984,-4.0000000012696546e-05,0.0,0.0,0.0,-0.09962999999999056,0.0,0.0,-5.076439999999991,-1.0435699999999883,0.0,0.0,-0.0008199999999760621,0.0,0.0,-3.503319999999974,-0.0060599999999908505,-4.0000000012696546e-05,-6.999999999379725e-05,-0.00010000000003174137,-0.00010000000003174137,0.0,-0.00023999999996249244,0.0,0.0,0.0,0.0,-4.0000000012696546e-05,-4.0000000012696546e-05,-0.000680000000045311,-3.895240000000001,-0.001010000000007949,-0.00019000000003188688,-0.0008400000000392538,-0.5196599999999876,-0.009519999999952233,-0.002930000000048949,-0.0019900000000347973,-0.0018000000000029104,-0.0016800000000216642,-0.0016200000000026193
012,-7.000000005064066e-05,-0.0002499999999940883,0.0,-4.163669999999968,0.0,-0.5468799999999874,-0.018000000000029104,-0.0038400000000251566,-0.0030200000000490945,-4.04307,-0.002560000000016771,-0.0018600000000219552,-0.0011300000000460386,-0.7352500000000077,-0.10248000000001412,-0.012230000000045038,-0.0024999999999977263,0.0,0.0,0.0,-0.30419999999998026,-0.04524000000003525,0.0,-4.733000000000004,0.0,0.0,-1.439519999999959,-0.363049999999987,-4.0000000012696546e-05,0.0,0.0,0.0,-0.09897000000000844,0.0,0.0,-4.622899999999959,-1.0175100000000157,0.0,0.0,-0.0009699999999952524,0.0,0.0,-3.388279999999952,-0.007670000000018717,-4.0000000012696546e-05,-0.0003000000000383807,-0.00047000000000707587,-0.0006099999999946704,0.0,-0.00027000000000043656,0.0,0.0,0.0,0.0,-0.0002499999999940883,-0.00012000000003808964,-0.001560000000040418,-3.7322399999999902,-0.0019600000000536966,-0.00119000000000824,-0.0015900000000215186,-0.5056199999999649,-0.010400000000004184,-0.0037599999999997635,-0.002740000000017062,-0.002440000000035525,-0.002250000000003638,-0.002139999999997144
013,-4.999999998744897e-05,-6.999999999379725e-05,0.0,-4.185759999999959,0.0,-0.5443799999999896,-0.016459999999995034,-0.003199999999992542,-0.0024000000000228283,-4.071010000000001,-0.0019300000000157524,-0.0013999999999896318,-0.0007600000000138607,-0.7365999999999531,-0.10707999999999629,-0.011779999999987467,-0.0021100000000160435,0.0,0.0,0.0,-0.3236699999999928,-0.046060000000011314,0.0,-4.8047599999999875,0.0,0.0,-1.4861300000000028,-0.37520000000000664,-4.0000000012696546e-05,0.0,0.0,0.0,-0.10009999999999764,0.0,0.0,-4.80225999999999,-1.0359000000000265,0.0,0.0,-0.0011000000000080945,0.0,0.0,-3.471780000000024,-0.007019999999954507,-4.0000000012696546e-05,-9.999999997489795e-05,-0.0001399999999875945,-0.0001399999999875945,0.0,-0.00024000000001933586,0.0,0.0,0.0,0.0,-9.000000000014552e-05,-4.0000000012696546e-05,-0.0007699999999886131,-3.737230000000011,-0.0011000000000080945,-0.00022000000001298758,-0.0007400000000075124,-0.5005299999999693,-0.009349999999983538,-0.002970000000004802,-0.0019300000000157524,-0.0017000000000280124,-0.0015000000000213731,-0.0013799999999832835
014,-5.000000004429239e-05,-5.000000004429239e-05,0.0,-4.190580000000011,0.0,-0.5446699999999964,-0.0159900000000448,-0.002620000000035816,-0.0018699999999967076,-4.068260000000009,-0.0014700000000402724,-0.0009800000000268483,-0.0005199999999945248,-0.736569999999972,-0.10906999999997424,-0.013489999999990232,-0.0035199999999804277,0.0,0.0,0.0,-0.3309300000000235,-0.04775999999998248,0.0,-4.805630000000008,0.0,0.0,-1.4995099999999866,-0.3768000000000029,-3.000000003794412e-05,0.0,0.0,0.0,-0.09943999999995867,0.0,0.0,-4.812650000000019,-1.0396499999999946,0.0,0.0,-0.003019999999992251,0.0,0.0,-3.494290000000035,-0.007839999999987413,-4.0000000012696546e-05,-5.000000004429239e-05,-6.000000001904482e-05,-6.000000001904482e-05,0.0,-0.0017199999999775173,0.0,0.0,0.0,0.0,-4.0000000012696546e-05,-3.000000003794412e-05,-0.0003100000000131331,-3.734489999999994,-0.00045999999997548,-9.000000000014552e-05,-0.0004000000000132786,-0.4995700000000056,-0.008820000000014261,-0.002310000000022683,-0.0012800000000083855,-0.0010500000000206455,-0.0009200000000078035,-0.0008200000000329055
015,-4.0000000012696546e-05,-0.00015000000001919034,0.0,-2.443080000000009,0.0,-0.2737099999999941,-0.008399999999994634,-0.002200000000016189,-0.0017799999999965621,-2.4701800000000276,-0.0015400000000340697,-0.0011700000000018917,-0.0007799999999633656,-0.3774399999999787,-0.052470000000027994,-0.008050000000025648,-0.0018000000000029104,0.0,0.0,0.0,-0.18560999999999694,-0.03547000000003209,0.0,-2.8889299999999594,0.0,0.0,-0.8263999999999783,-0.22119000000003552,-4.0000000012696546e-05,0.0,0.0,0.0,-0.08657999999996946,0.0,0.0,-2.850999999999999,-0.7709600000000023,0.0,0.0,-0.0007699999999886131,0.0,0.0,-2.4094200000000114,-0.007290000000011787,-4.0000000012696546e-05,-0.0001699999999686952,-0.0002499999999940883,-0.00031999999998788553,0.0,-0.0004000000000132786,0.0,0.0,0.0,0.0,-0.00015999999999394277,-6.999999999379725e-05,-0.0009000000000014552,-2.297499999999957,-0.0012000000000398359,-0.00038000000000693035,-0.0009300000000393993,-0.28032000000001744,-0.005440000000021428,-0.0021800000000098407,-0.0017000000000280124,-0.0015400000000340697,-0.0014700000000402724,-0.0014700000000402724
016,-3.000000003794412e-05,-4.0000000012696546e-05,0.0,-2.502589999999998,0.0,-0.2751199999999585,-0.0078000000000315595,-0.0015000000000213731,-0.0011299999999891952,-2.6240000000000236,-0.0009000000000014552,-0.0006200000000262662,-0.0004000000000132786,-0.38620000000003074,-0.0504399999999805,-0.0069700000000239015,-0.0013299999999958345,0.0,0.0,0.0,-0.19457999999997355,-0.034869999999955326,0.0,-3.145150000000001,0.0,0.0,-0.8908099999999877,-0.22586999999998625,-3.000000003794412e-05,0.0,0.0,0.0,-0.08449999999999136,0.0,0.0,-3.025230000000022,-0.7923000000000116,0.0,0.0,-0.0012299999999640931,0.0,0.0,-2.4991600000000176,-0.007029999999986103,-3.000000003794412e-05,-4.0000000012696546e-05,-4.0000000012696546e-05,-4.0000000012696546e-05,0.0,-0.00047000000000707587,0.0,0.0,0.0,0.0,-4.0000000012696546e-05,-3.000000003794412e-05,-0.0002800000000320324,-2.3812599999999975,-0.00035000000002582965,-0.00010000000003174137,-0.00035000000002582965,-0.28264999999998963,-0.004799999999988813,-0.0013799999999832835,-0.0008699999999635111,-0.0007400000000075124,-0.0006700000000137152,-0.0006500000000073669
017,-3.000000003794412e-05,-3.999999995585313e-05,0.0,-2.5307399999999802,0.0,-0.27649999999999864,-0.007749999999987267,-0.0013099999999894862,-0.0009200000000078035,-2.6429600000000164,-0.0007499999999822649,-0.0005999999999630745,-0.0004000000000132786,-0.38518999999996595,-0.050169999999980064,-0.007229999999992742,-0.0013299999999958345,0.0,0.0,0.0,-0.19457999999997355,-0.035169999999993706,0.0,-3.2091700000000287,0.0,0.0,-0.9113500000000272,-0.2248299999999972,-3.000000003794412e-05,0.0,0.0,0.0,-0.08420000000000982,0.0,0.0,-3.055940000000021,-0.7980999999999767,0.0,0.0,-0.0013000000000147338,0.0,0.0,-2.517979999999966,-0.007569999999986976,-3.000000003794412e-05,-3.999999995585313e-05,-3.999999995585313e-05,-3.999999995585313e-05,0.0,-0.0005699999999819738,0.0,0.0,0.0,0.0,-3.999999995585313e-05,-3.000000003794412e-05,-0.00010000000003174137,-2.401870000000031,-0.0002000000000066393,-7.999999996854967e-05,-0.00031999999998788553,-0.28512000000000626,-0.004649999999969623,-0.0011600000000271393,-0.0006300000000010186,-0.0005699999999819738,-0.0005299999999692773,-0.0005299999999692773
018,-0.0009800000000268483,-0.00238000000001648,0.0,-0.6919000000000324,0.0,-0.09237999999999147,-0.004480000000000928,-0.002080000000034943,-0.0018800000000283035,-0.691379999999981,-0.001740000000040709,-0.0014800000000150249,-0.0010800000000017462,-0.12952000000001362,-0.023279999999999745,-0.004240000000038435,-0.0015599999999835745,-6.000000001904482e-05,0.0,0.0,-0.07022000000000617,-0.011380000000031032,0.0,-0.8475799999999936,0.0,0.0,-0.2765499999999861,-0.07006000000001222,-4.0000000012696546e-05,0.0,0.0,0.0,-0.023460000000000036,0.0,0.0,-0.8415600000000154,-0.19388000000003558,0.0,0.0,-0.00015999999999394277,0.0,0.0,-0.7409400000000232,-0.003210000000024138,-0.005200000000002092,-0.002740000000017062,-0.0024999999999977263,-0.00238000000001648,0.0,-0.0006400000000326145,0.0,0.0,0.0,0.0,-0.006650000000036016,-0.002740000000017062,-0.0022299999999972897,-0.6200600000000236,-0.0020100000000411455,-0.0019500000000221007,-0.0019500000000221007,-0.08701000000002068,-0.0033800000000496766,-0.002200000000016189,-0.0019500000000221007,-0.0018800000000283035,-0.0018600000000219552,-0.0018600000000219552
019,-0.00022000000001298758,-0.0007899999999949614,0.0,-0.6463999999999714,0.0,-0.08510000000001128,-0.003769999999974516,-0.0014999999999645297,-0.0013299999999958345,-0.6463999999999714,-0.0012199999999893407,-0.0009999999999763531,-0.0006999999999948159,-0.12065000000001191,-0.02143999999998414,-0.0036199999999553256,-0.0011499999999955435,-2.99999999811007e-05,0.0,0.0,-0.06579999999996744,-0.01059999999995398,0.0,-0.7920700000000238,0.0,0.0,-0.25914000000000215,-0.06575999999995474,-2.99999999811007e-05,0.0,0.0,0.0,-0.022099999999966258,0.0,0.0,-0.7871999999999844,-0.18202999999999747,0.0,0.0,-0.00011999999998124622,0.0,0.0,-0.6927400000000148,-0.002769999999998163,-0.000550000000032469,-0.0009999999999763531,-0.0009999999999763531,-0.0010399999999890497,0.0,-0.00018000000000029104,0.0,0.0,0.0,0.0,-0.004179999999962547,-0.0016099999999710235,-0.001370000000008531,-0.5800699999999779,-0.0012999999999578904,-0.001239999999995689,-0.0012199999999893407,-0.08010000000001583,-0.002670000000023265,-0.0015799999999899228,-0.0013999999999896318,-0.0013299999999958345,-0.0013000000000147338,-0.0012999999999578904
