,date,hds_g40_0367,hds_g40_0415,hds_g40_0416,hds_g40_0041,hds_g40_0366,hds_up_mang,hds_low_mang,hds_sub_terrace,hds_butterfield,hds_camphill_air,hds_sandypoint,hds_te_awa,hds_haw_town,hds_burdon,hds_ne_moraine,hds_cameron,hds_n_hawflat,hds_hawflat,hds_haw_domain,hds_w_hawflat,hds_s_terrace,hds_mid_e_terrace,hds_mid_terrace,hds_nw_terrace,hds_n_mid_terrace,hds_ne_terrace,riv_h1_flux,riv_h2_flux,riv_h3_flux,riv_c1_flux,riv_gview_flux,riv_john_flux,moraine_top_to_haweaflat,mangawera_to_river_zone,haweaflat_to_main_terrace,haweaflat_to_river_zone,river_zone_to_main_terrace,river_zone_to_sub_terrace,main_terrace_to_sub_terrace,main_terrace_to_clutha,main_terrace_to_sandy_point
0,2002-07-06 12:00:00,316.23013,323.01965,320.02484,319.3961,272.14462,345.368,329.3427,291.97177,302.18808,304.63193,251.6269,317.9776,321.9656,320.43225,335.49228,-888.0,318.65457,316.97955,317.26093,304.5926,274.27887,299.1358,292.11795,294.5325,296.28455,334.65097,-37828.664,16475.938,5613.3784,-80026.98,3100.0,1500.0,43706.402,3696.5571,16031.019,41883.586,32669.168,0.2754898,5527.9917,63207.203,4817.6953
1,2001-01-10 00:00:00,316.23035,323.26236,320.10834,319.44214,272.14462,345.368,329.3427,291.97177,302.18808,304.6325,251.6269,317.97852,322.47073,320.61627,335.63416,-888.0,318.65466,316.9801,317.29367,304.59918,274.27887,299.1358,292.11795,294.5325,296.28455,334.65097,-38604.734,16433.795,5613.3784,-80026.98,3100.0,1500.0,60774.75,3696.5361,16043.655,44539.008,32669.363,0.27550507,5527.993,63207.203,4817.705
2,2001-01-17 00:00:00,316.2323,323.51532,320.22708,319.54153,272.14462,345.368,329.3427,291.97177,302.18808,304.63504,251.6269,317.98975,322.69492,320.77173,336.02402,-888.0,318.65714,316.98492,317.34848,304.6135,274.27887,299.1358,292.11795,294.53253,296.28455,334.65097,-40131.188,16353.207,5612.9136,-80027.01,3100.0,1500.0,63420.414,3696.4478,16074.977,46590.35,32669.8,0.2750473,5528.042,63207.254,4817.706
3,2001-01-24 00:00:00,316.23642,323.7348,320.31625,319.61896,272.14462,345.368,329.3427,291.97177,302.18808,304.63797,251.6269,318.01044,322.8749,320.90414,336.3548,-888.0,318.66534,316.9939,317.40207,304.62885,274.27887,299.13577,292.11795,294.53268,296.2846,334.65097,-41528.414,16271.926,5611.52,-80027.1,3100.0,1500.0,66171.35,3696.3696,16110.457,48259.35,32670.072,0.27355957,5528.1675,63207.45,4817.706
4,2001-01-31 00:00:00,316.24283,323.9394,320.39343,319.68695,272.14462,345.368,329.34274,291.97183,302.18808,304.64108,251.6269,318.03586,323.03397,321.02844,336.63263,-888.0,318.6801,317.00635,317.45663,304.6454,274.27887,299.1358,292.11795,294.53293,296.28473,334.65097,-42874.363,16188.145,5610.0127,-80027.27,3100.0,1500.0,68564.33,3696.3076,16149.978,49845.52,32670.086,0.27067566,5528.383,63207.87,4817.706
5,2001-02-07 00:00:00,316.25146,324.13452,320.46356,319.74963,272.14462,345.368,329.34274,291.9719,302.18808,304.6443,251.6269,318.06393,323.1779,321.1469,336.8676,-888.0,318.70126,317.02188,317.51202,304.66293,274.27887,299.1358,292.11795,294.53333,296.28497,334.65097,-44191.855,16102.402,5608.038,-80027.805,3100.0,1500.0,70738.46,3696.2568,16192.987,51377.117,32669.771,0.26595306,5528.6924,63208.598,4817.707
6,2001-02-14 00:00:00,316.26236,324.3177,320.52832,319.80847,272.14462,345.368,329.34277,291.97205,302.18808,304.6476,251.6269,318.09378,323.3064,321.25854,337.06766,-888.0,318.7283,317.04025,317.56766,304.6812,274.27887,299.1358,292.11795,294.53387,296.28537,334.65097,-45483.39,16015.545,5605.3657,-80028.695,3100.0,1500.0,72401.87,3696.2148,16238.946,52844.477,32669.072,0.25907135,5529.0957,63209.688,4817.706
7,2001-02-21 00:00:00,316.2755,324.48477,320.5878,319.86337,272.14462,345.368,329.34283,291.9723,302.18808,304.65094,251.6269,318.12473,323.41913,321.36197,337.23846,-888.0,318.7607,317.06128,317.6225,304.69992,274.27887,299.1358,292.11795,294.5346,296.2859,334.65097,-46733.926,15929.148,5602.117,-80029.85,3100.0,1500.0,73828.38,3696.1797,16287.119,54226.3,32667.953,0.24980927,5529.5894,63211.184,4817.707
8,2001-02-28 00:00:00,316.29074,324.63684,320.64163,319.9139,272.14462,345.368,329.34286,291.9726,302.1881,304.65427,251.6269,318.15628,323.51575,321.45663,337.37003,-888.0,318.79776,317.0846,317.6758,304.71872,274.27887,299.1358,292.11795,294.5355,296.28656,334.65097,-47929.28,15844.408,5598.867,-80031.54,3100.0,1500.0,74663.17,3696.1511,16336.652,55506.996,32666.393,0.23838043,5530.1724,63213.117,4817.707
9,2001-03-07 00:00:00,316.30798,324.7682,320.68896,319.9593,272.14462,345.368,329.3429,291.973,302.18817,304.65753,251.6269,318.1879,323.59412,321.53998,337.4666,-888.0,318.8387,317.10983,317.72638,304.7373,274.27887,299.13583,292.11795,294.53653,296.2874,334.65097,-49046.773,15763.278,5594.2217,-80033.77,3100.0,1500.0,74988.21,3696.1301,16386.879,56652.574,32664.383,0.2243042,5530.834,63215.516,4817.707
10,2001-03-14 00:00:00,316.32703,324.87607,320.72894,319.99863,272.14465,345.368,329.34296,291.9735,302.18823,304.6606,251.6269,318.2191,323.65305,321.6103,337.5316,-888.0,318.88278,317.1367,317.77307,304.75525,274.27887,299.13586,292.11795,294.53775,296.28842,334.65097,-50062.74,15687.417,5590.042,-80036.46,3100.0,1500.0,74877.09,3696.1162,16437.375,57635.74,32661.906,0.20787811,5531.567,63218.395,4817.7065
11,2001-03-21 00:00:00,316.34766,324.96246,320.76123,320.03143,272.14465,345.368,329.34302,291.97412,302.18832,304.6635,251.6269,318.2492,323.69308,321.6676,337.5659,-888.0,318.92896,317.1646,317.8152,304.77228,274.27887,299.1359,292.11795,294.5391,296.2896,334.65097,-50962.15,15618.055,5585.7456,-80039.49,3100.0,1500.0,74357.22,3696.1096,16486.404,58451.57,32658.98,0.18924713,5532.362,63221.74,4817.7065
12,2001-03-28 00:00:00,316.36954,325.02585,320.78546,320.05737,272.14468,345.368,329.34305,291.97485,302.18845,304.66614,251.6269,318.27768,323.71365,321.71106,337.5692,-888.0,318.97614,317.19315,317.85196,304.78806,274.27887,299.13596,292.11795,294.54062,296.29095,334.65097,-51730.27,15556.688,5580.755,-80043.13,3100.0,1500.0,73445.15,3696.1108,16533.13,59085.527,32655.633,0.16822815,5533.207,63225.535,4817.7065
13,2001-04-04 00:00:00,316.39236,325.06525,320.80136,320.07605,272.1447,345.368,329.3431,291.97568,302.1886,304.66846,251.6269,318.30402,323.7142,321.73996,337.54187,-888.0,319.0233,317.22177,317.88272,304.80228,274.27887,299.13605,292.11798,294.54224,296.29242,334.65097,-52354.03,15504.321,5575.414,-80047.18,3100.0,1500.0,72129.375,3696.1191,16576.701,59525.19,32651.893,0.14533997,5534.0884,63229.754,4817.7065
14,2001-04-11 00:00:00,316.41586,325.07928,320.8085,320.08707,272.14478,345.368,329.34317,291.9766,302.18875,304.67044,251.6269,318.32773,323.69406,321.7534,337.48523,-888.0,319.06937,317.25006,317.9069,304.8147,274.27887,299.13617,292.11798,294.54398,296.294,334.65097,-52820.848,15461.836,5570.538,-80051.74,3100.0,1500.0,70373.766,3696.134,16616.506,59757.01,32647.812,0.12075806,5534.9917,63234.35,4817.7065
15,2001-04-18 00:00:00,316.4396,325.06598,320.8064,320.08997,272.1448,345.368,329.3432,291.97763,302.18893,304.67203,251.6269,318.34842,323.6522,321.75027,337.4014,-888.0,319.11343,317.2775,317.92377,304.82504,274.27887,299.1363,292.11798,294.54578,296.29572,334.65097,-53117.31,15430.654,5565.0825,-80056.79,3100.0,1500.0,68130.8,3696.1562,16651.451,59765.35,32643.422,0.09484863,5535.902,63239.273,4817.7065
16,2001-04-25 00:00:00,316.46326,325.02457,320.79456,320.08426,272.14487,345.368,329.34326,291.97873,302.18915,304.6732,251.6269,318.3656,323.58817,321.7299,337.2937,-888.0,319.15454,317.3036,317.93277,304.83304,274.27887,299.13647,292.11798,294.54764,296.29752,334.65097,-53230.254,15411.736,5560.0894,-80062.164,3100.0,1500.0,65528.51,3696.1853,16680.688,59539.004,32638.795,0.067863464,5536.807,63244.484,4817.7065
17,2001-05-02 00:00:00,316.4864,324.95804,320.773,320.06985,272.14496,345.368,329.3433,291.97992,302.1894,304.67386,251.6269,318.37894,323.50317,321.69315,337.1658,-888.0,319.19186,317.3279,317.93378,304.83856,274.27887,299.1367,292.118,294.54953,296.29938,334.65097,-53155.71,15405.277,5554.7505,-80067.71,3100.0,1500.0,62756.95,3696.221,16703.59,59086.703,32633.98,0.04008484,5537.6934,63249.895,4817.7065
18,2001-05-09 00:00:00,316.5087,324.86966,320.74213,320.04712,272.14505,345.368,329.34335,291.98114,302.18967,304.67407,251.6269,318.38812,323.39832,321.6413,337.017,-888.0,319.22464,317.34998,317.9269,304.84155,274.27887,299.13693,292.118,294.55142,296.3013,334.65097,-52898.133,15411.198,5549.9907,-80073.52,3100.0,1500.0,59846.566,3696.2617,16719.883,58423.26,32629.045,0.012077332,5538.5454,63255.465,4817.7065
19,2001-05-16 00:00:00,316.52982,324.75977,320.70215,320.01627,272.14514,345.368,329.34338,291.98242,302.18997,304.67383,251.6269,318.39297,323.27353,321.57462,336.84805,-888.0,319.2523,317.36948,317.91235,304.84195,274.27887,299.1372,292.11804,294.5533,296.30322,334.65097,-52460.03,15429.5,5545.1147,-80079.51,3100.0,1500.0,56781.55,3696.3071,16729.285,57553.055,32624.059,-0.015953064,5539.3506,63261.12,4817.7065
20,2001-05-23 00:00:00,316.54935,324.63028,320.6532,319.97754,272.14526,345.368,329.3434,291.98373,302.19028,304.6731,251.6269,318.39337,323.12912,321.49374,336.669,-888.0,319.2742,317.38596,317.89026,304.83975,274.27887,299.13754,292.11807,294.55515,296.30518,334.65097,-51846.125,15459.836,5540.47,-80085.71,3100.0,1500.0,53568.832,3696.3564,16731.541,56484.24,32619.102,-0.043548584,5540.093,63266.77,4817.7065
21,2001-05-30 00:00:00,316.56696,324.47998,320.59515,319.93088,272.1454,345.368,329.3434,291.98508,302.1906,304.6719,251.6269,318.38922,322.96368,321.39798,336.48193,-888.0,319.2901,317.39926,317.86066,304.83493,274.27887,299.13788,292.1181,294.5569,296.30707,334.65097,-51056.45,15502.169,5536.408,-80091.73,3100.0,1500.0,49928.86,3696.4084,16726.498,55212.805,32614.25,-0.07032776,5540.76,63272.34,4817.707
22,2001-06-06 00:00:00,316.58237,324.30078,320.52676,319.87546,272.1455,345.368,329.34344,291.9864,302.19095,304.67023,251.6269,318.3804,322.7729,321.28433,336.28723,-888.0,319.29974,317.4091,317.8229,304.82727,274.27887,299.13828,292.11816,294.55853,296.3089,334.65097,-50076.46,15557.497,5533.3896,-80097.74,3100.0,1500.0,45907.8,3696.464,16713.66,53700.668,32609.562,-0.095832825,5541.342,63277.75,4817.707
23,2001-06-13 00:00:00,316.59528,324.09244,320.4467,319.8101,272.14566,345.36804,329.34344,291.98767,302.19128,304.66803,251.6269,318.36664,322.5554,321.1515,336.08606,-888.0,319.30283,317.4151,317.77646,304.81662,274.27887,299.13873,292.11823,294.56003,296.31067,334.65097,-48889.613,15626.36,5530.373,-80103.6,3100.0,1500.0,41411.875,3696.5237,16692.457,51938.133,32605.104,-0.11967468,5541.8286,63282.92,4817.707
24,2001-06-20 00:00:00,316.60538,323.85678,320.35498,319.73477,272.14584,345.36804,329.34344,291.98892,302.19165,304.6653,251.6269,318.34766,322.31207,320.99997,335.88007,-888.0,319.2991,317.41705,317.72122,304.80283,274.27887,299.1392,292.1183,294.56137,296.31232,334.65097,-47492.8,15709.141,5528.0513,-80109.12,3100.0,1500.0,37035.797,3696.5884,16662.531,49940.348,32600.934,-0.14134979,5542.206,63287.785,4817.707
25,2001-06-27 00:00:00,316.61234,323.61487,320.25333,319.65097,272.146,345.36804,329.3434,291.99014,302.19205,304.66205,251.6269,318.3233,322.05057,320.83838,335.66373,-888.0,319.28827,317.41467,317.65878,304.78622,274.27887,299.1397,292.11838,294.56253,296.31384,334.65097,-45917.242,15803.805,5526.194,-80114.21,3100.0,1500.0,33206.69,3696.655,16624.414,47789.438,32597.14,-0.16027069,5542.4663,63292.25,4817.707
26,2001-07-04 00:00:00,316.61606,323.3644,320.14334,319.56046,272.14618,345.36804,329.3434,291.99124,302.1924,304.65842,251.6269,318.29413,321.76898,320.6673,335.44797,-888.0,319.27036,317.408,317.59058,304.76718,274.27887,299.14023,292.1185,294.5635,296.31522,334.65097,-44197.555,15907.926,5525.265,-80119.01,3100.0,1500.0,29235.502,3696.721,16579.04,45506.562,32593.8,-0.17656708,5542.5986,63296.24,4817.707
27,2001-07-11 00:00:00,316.61636,323.0906,320.0231,319.46213,272.14636,345.36804,329.34338,291.99225,302.19275,304.65436,251.6269,318.26114,321.45834,320.48093,335.2358,-888.0,319.24567,317.39706,317.51605,304.74564,274.27887,299.1408,292.11862,294.5642,296.31638,334.65097,-42320.42,16021.928,5524.917,-80123.414,3100.0,1500.0,24759.0,3696.7856,16526.45,43023.11,32590.975,-0.18994904,5542.5986,63299.684,4817.707
28,2001-07-18 00:00:00,316.61316,322.7885,319.89,319.35385,272.14658,345.36804,329.34335,291.99316,302.19308,304.6499,251.6269,318.22372,321.1154,320.27496,334.93048,-888.0,319.2144,317.38184,317.43423,304.72137,274.27887,299.1414,292.11874,294.5647,296.31732,334.65097,-40256.91,16147.233,5525.148,-80127.01,3100.0,1500.0,19555.541,3696.852,16466.402,40317.82,32588.697,-0.19993591,5542.462,63302.51,4817.707
29,2001-07-25 00:00:00,316.60632,322.4326,319.74115,319.23376,272.14676,345.36804,329.3433,291.99393,302.1934,304.64493,251.6269,318.1815,320.72552,320.03766,334.4798,-888.0,319.1767,317.36215,317.34335,304.694,274.27887,299.142,292.1189,294.5649,296.31808,334.65097,-37969.176,16286.153,5526.775,-80130.1,3100.0,1500.0,12620.92,3696.9214,16398.035,37286.805,32587.006,-0.2061615,5542.1816,63304.664,4817.707
30,2001-08-01 00:00:00,316.59564,322.03616,319.6048,319.11075,272.14694,345.36804,329.34323,291.99454,302.1937,304.6395,251.6269,318.13397,320.40103,319.7998,333.80087,-888.0,319.13254,317.3378,317.24738,304.66412,274.27887,299.1426,292.11908,294.56482,296.31857,334.65097,-35464.844,16434.027,5528.75,-80132.35,3100.0,1500.0,7703.426,3696.9949,16322.226,34291.29,32585.96,-0.20854187,5541.7524,63306.07,4817.707
31,2001-08-08 00:00:00,316.58115,321.69485,319.48544,318.99884,272.14716,345.36804,329.34317,291.99496,302.19394,304.63388,251.6269,318.08224,320.1717,319.6031,333.1575,-888.0,319.08197,317.30917,317.15463,304.63367,274.27887,299.14325,292.1193,294.56445,296.3188,334.65097,-33076.12,16578.482,5532.346,-80134.01,3100.0,1500.0,6923.7495,3697.0579,16243.558,31785.2,32585.674,-0.20650482,5541.171,63306.688,4817.7065
32,2001-08-15 00:00:00,316.5633,321.4141,319.39038,318.90833,272.14734,345.36804,329.3431,291.99524,302.19418,304.62872,251.6269,318.02908,319.99936,319.45685,331.79974,-888.0,319.02597,317.27753,317.0738,304.60538,274.27887,299.14386,292.1195,294.56378,296.31873,334.65097,-31035.176,16706.287,5535.9473,-80134.77,3100.0,1500.0,6510.4644,3697.093,16169.016,29857.658,32586.26,-0.20037079,5540.4526,63306.477,4817.7065
33,2001-08-22 00:00:00,316.54266,321.13718,319.31,318.83127,272.14752,345.36804,329.34305,291.99533,302.19437,304.62387,251.6269,317.97687,319.8434,319.31198,330.7917,-888.0,318.96628,317.2438,316.99707,304.5779,274.27887,299.1445,292.11975,294.56284,296.3184,334.65097,-29189.283,16826.98,5540.5894,-80134.51,3100.0,1500.0,6363.1196,3697.1108,16095.652,28040.139,32587.645,-0.18986511,5539.615,63305.42,4817.7065
34,2001-08-29 00:00:00,316.51956,320.90448,319.23846,318.76215,272.1477,345.36804,329.34296,291.99524,302.1945,304.61932,251.6269,317.9261,319.71063,319.18396,330.29947,-888.0,318.90408,317.2084,316.9252,304.55136,274.27887,299.1451,292.12,294.5616,296.31778,334.65097,-27493.162,16940.29,5545.5825,-80133.414,3100.0,1500.0,6312.998,3697.121,16023.325,26408.742,32589.771,-0.17540741,5538.6787,63303.566,4817.7065
35,2001-09-05 00:00:00,316.49442,320.7031,319.17618,318.70157,272.14786,345.36804,329.34286,291.99493,302.19458,304.61505,251.6269,317.87714,319.59863,319.0793,329.95944,-888.0,318.84048,317.1718,316.86047,304.52637,274.27887,299.1457,292.12027,294.56018,296.31693,334.65097,-25975.895,17043.258,5550.923,-80131.52,3100.0,1500.0,6293.89,3697.1238,15953.822,25016.203,32592.594,-0.15745544,5537.666,63300.934,4817.707
36,2001-09-12 00:00:00,316.4676,320.53577,319.12274,318.64948,272.148,345.36804,329.3428,291.99445,302.1946,304.6112,251.6269,317.83035,319.50497,-888.0,329.7968,-888.0,318.7762,317.13452,316.80283,304.50317,274.27887,299.14627,292.12057,294.55853,296.31583,334.65097,-24638.496,17135.459,5557.1895,-80128.79,3100.0,1500.0,6294.943,3697.1165,15888.204,23829.373,32596.057,-0.13593292,5536.59,63297.57,4817.707
37,2001-09-19 00:00:00,316.43954,320.38934,319.07544,318.6032,272.14813,345.36807,329.3427,291.9938,302.1946,304.6076,251.6269,317.78607,319.42123,-888.0,329.62457,-888.0,318.71246,317.09708,316.74878,304.48102,274.27887,299.1468,292.12088,294.55667,296.3145,334.65097,-23415.537,17221.701,5562.995,-80125.28,3100.0,1500.0,6304.3936,3697.1074,15825.102,22725.19,32600.057,-0.11154175,5535.47,63293.535,4817.707
38,2001-09-26 00:00:00,316.41034,320.26334,319.03314,318.56165,272.14825,345.36807,329.34262,291.99298,302.19455,304.60428,251.6269,317.7441,319.34818,-888.0,329.43082,-888.0,318.6496,317.05927,316.6989,304.46002,274.27887,299.1473,292.12122,294.5547,296.313,334.65097,-22299.266,17301.367,5569.4956,-80120.99,3100.0,1500.0,6320.578,3697.0974,15764.697,21734.117,32604.531,-0.08454132,5534.318,63288.9,4817.707
39,2001-10-03 00:00:00,316.3804,320.1494,318.99527,318.52435,272.14835,345.36807,329.34256,291.992,302.19446,304.60117,251.6269,317.7044,319.2829,-888.0,329.23007,-888.0,318.588,317.0215,316.65295,304.44012,274.27887,299.14774,292.12155,294.55255,296.3113,334.65097,-21281.283,17375.113,5576.459,-80116.04,3100.0,1500.0,6347.089,3697.0872,15707.2295,20835.746,32609.414,-0.055130005,5533.1426,63283.723,4817.707
40,2001-10-10 00:00:00,316.3498,320.04877,318.961,318.49048,272.14844,345.36807,329.3425,291.99088,302.19427,304.59827,251.6269,317.66678,319.22467,-888.0,329.04297,-888.0,318.52777,316.9839,316.61023,304.42123,274.27887,299.14816,292.12192,294.5503,296.30945,334.65097,-20343.953,17443.746,5583.076,-80110.5,3100.0,1500.0,6381.8965,3697.0764,15652.199,20015.18,32614.658,-0.02368164,5531.9507,63278.05,4817.707
41,2001-10-17 00:00:00,316.3187,319.96237,318.93024,318.45996,272.1485,345.36807,329.3424,291.98962,302.1941,304.59552,251.6269,317.6312,319.1739,-888.0,328.89005,-888.0,318.46912,316.94632,316.57083,304.40335,274.27887,299.1485,292.12228,294.54794,296.30746,334.65097,-19487.025,17507.227,5590.0415,-80104.63,3100.0,1500.0,6425.6045,3697.0662,15599.656,19278.537,32620.195,0.009490967,5530.752,63271.965,4817.707
